Trial No;Subject ID;Reaction Time;Block No;Stimulus Number;Parity;Correct Response;Actual Response;Response Time
83;21;0,6146609;1;6;Even;Right;Right;0,6035044
84;21;0,7047454;1;9;Odd;Left;Left;0,682215
85;21;0,703742;1;3;Odd;Left;Left;0,6713175
86;21;0,9071398;1;7;Odd;Left;Left;0,8400071
87;21;0,7916443;1;1;Odd;Left;Left;0,7354383
88;21;0,7377452;1;4;Even;Right;Right;0,7271669
89;21;0,6812631;1;8;Even;Right;Right;0,6703427
91;21;0,6827632;1;9;Odd;Left;Left;0,6718586
92;21;0,804431;1;2;Even;Right;Right;0,7931092
93;21;1,017907;1;1;Odd;Left;Left;1,00517
94;21;0,7160875;1;8;Even;Right;Right;0,7048166
95;21;0,8330386;1;4;Even;Right;Right;0,8224932
96;21;0,6809924;1;6;Even;Right;Right;0,6698068
97;21;0,7378323;1;7;Odd;Left;Left;0,5925574
98;21;0,7703283;1;3;Odd;Left;Left;0,7593632
100;21;0,6933469;1;3;Odd;Left;Left;0,6822208
101;21;1,115464;1;6;Even;Right;Right;1,104397
102;21;0,7819202;1;7;Odd;Left;Left;0,7706835
103;21;0,781967;1;9;Odd;Left;Left;0,7708154
104;21;0,7509965;1;8;Even;Right;Right;0,7399123
105;21;0,7148274;1;2;Even;Right;Right;0,7037803
106;21;0,7578732;1;1;Odd;Left;Left;0,7469055
107;21;0,7489802;1;4;Even;Right;Right;0,737627
109;21;0,6161193;1;4;Even;Right;Right;0,6050619
110;21;0,659575;1;2;Even;Right;Right;0,6490572
111;21;0,7040196;1;7;Odd;Left;Left;0,6707607
112;21;0,71452;1;6;Even;Right;Right;0,7033686
113;21;0,715511;1;3;Odd;Left;Left;0,7038226
114;21;0,9042052;1;9;Odd;Left;Left;0,8937602
115;21;0,7153042;1;8;Even;Right;Right;0,7040031
116;21;0,670066;1;1;Odd;Left;Left;0,6592424
118;21;0,6583516;1;1;Odd;Left;Left;0,6459663
119;21;0,7504616;1;7;Odd;Left;Left;0,7397852
120;21;0,6822587;1;8;Even;Right;Right;0,6711392
121;21;0,8379458;1;2;Even;Right;Right;0,6258268
122;21;0,725338;1;9;Odd;Left;Left;0,7145256
123;21;0,8372192;1;3;Odd;Left;Left;0,7818487
124;21;0,7475885;1;6;Even;Right;Right;0,7365978
125;21;0,6591637;1;4;Even;Right;Right;0,6196783
127;21;0,7704339;1;8;Even;Right;Right;0,658536
128;21;0,7093543;1;9;Odd;Left;Left;0,6974311
129;21;0,792725;1;3;Odd;Left;Left;0,5358161
130;21;0,658376;1;7;Odd;Left;Left;0,6360484
131;21;0,736675;1;1;Odd;Left;Left;0,5917443
132;21;0,7037566;1;6;Even;Right;Right;0,6917195
133;21;0,7369722;1;2;Even;Right;Right;0,6812794
134;21;0,6367901;1;4;Even;Right;Right;0,6144654

