Trial No;Subject ID;Reaction Time;Block No;Stimulus Number;Parity;Correct Response;Actual Response;Response Time
43;06;3,230054;2;1;Odd;Right;Right;2,498116
44;06;0,8580159;2;7;Odd;Right;Right;0,2349503
46;06;0,8943182;2;3;Odd;Right;Right;0,2582822
47;06;0,7375617;2;4;Even;Left;Left;0,2801974
48;06;0,9623759;2;9;Odd;Right;Right;0,258732
49;06;1,160634;2;2;Even;Left;Left;0,3141403
50;06;0,9149022;2;7;Odd;Right;Right;0,2568004
51;06;0,9831547;2;6;Even;Left;Left;0,2669944
52;06;0,9679166;2;1;Odd;Right;Right;0,9611611
53;06;0,8040326;2;8;Even;Left;Left;0,3119671
55;06;1,496894;2;3;Odd;Right;Right;0,8426295
56;06;1,070979;2;6;Even;Left;Left;0,257475
57;06;1,090482;2;2;Even;Left;Left;0,2750923
58;06;1,518288;2;9;Odd;Right;Right;0,8147117
59;06;0,8464863;2;1;Odd;Right;Right;0,2209631
60;06;0,7506706;2;8;Even;Left;Left;0,2577489
61;06;0,9494458;2;7;Odd;Right;Right;0,698503
62;06;0,9226007;2;4;Even;Left;Left;0,3011864
64;06;1,294318;2;2;Even;Left;Left;0,2543657
65;06;1,641804;2;7;Odd;Right;Right;0,9430744
66;06;0,837841;2;1;Odd;Right;Right;0,2340612
67;06;1,413237;2;3;Odd;Right;Right;0,9007654
68;06;0,9157223;2;9;Odd;Right;Right;0,2570105
69;06;0,8930815;2;6;Even;Left;Left;0,2574105
70;06;0,9043114;2;8;Even;Left;Left;0,2870914
71;06;0,8808851;2;4;Even;Left;Left;0,266884
73;06;0,7479228;2;6;Even;Left;Left;0,2892749
74;06;0,8058112;2;8;Even;Left;Left;0,258691
75;06;0,8507775;2;3;Odd;Right;Right;0,2799329
76;06;0,7932219;2;7;Odd;Right;Right;0,2583329
77;06;0,7938221;2;1;Odd;Right;Right;0,2580343
78;06;1,14967;2;9;Odd;Right;Right;0,6102064
79;06;0,8595443;2;2;Even;Left;Left;0,3010996
80;06;0,5751454;2;4;Even;Left;Left;0,2528259
82;06;0,8702552;2;6;Even;Left;Left;0,312186
83;06;0,759165;2;8;Even;Left;Left;0,2675048
84;06;0,8595474;2;1;Odd;Right;Right;0,2787383
85;06;0,8377042;2;9;Odd;Right;Right;0,2465587
86;06;0,7906539;2;7;Odd;Right;Right;0,2990036
87;06;0,7721664;2;2;Even;Left;Left;0,2912589
88;06;1,719876;2;3;Odd;Right;Right;1,519172
89;06;0,9043782;2;4;Even;Left;Left;0,3259515
91;06;0,9378428;2;2;Even;Left;Left;0,277333
92;06;0,8075956;2;6;Even;Left;Left;0,2578648
93;06;0,8573087;2;1;Odd;Right;Right;0,2773063
94;06;0,7592809;2;7;Odd;Right;Right;0,268116
95;06;0,7138099;2;3;Odd;Right;Right;0,2785967
96;06;0,8140001;2;8;Even;Left;Left;0,2792094
97;06;0,9047879;2;4;Even;Left;Left;0,302084
98;06;0,9389588;2;9;Odd;Right;Right;0,2628503
100;06;1,015961;2;9;Odd;Right;Right;0,2573221
101;06;0,7772057;2;2;Even;Left;Left;0,2204976
102;06;0,8601151;2;7;Odd;Right;Right;0,2471032
103;06;1,017017;2;3;Odd;Right;Right;0,2807373
104;06;0,9043479;2;8;Even;Left;Left;0,3011508
105;06;0,7718349;2;1;Odd;Right;Right;0,2412552
106;06;0,9376376;2;4;Even;Left;Left;0,2903839
107;06;1,005882;2;6;Even;Left;Left;0,3804398
109;06;1,551219;2;3;Odd;Right;Right;0,9718108
110;06;0,8724207;2;1;Odd;Right;Right;0,2917038
111;06;1,016225;2;4;Even;Left;Left;0,2792164
112;06;0,8852293;2;2;Even;Left;Left;0,2803789
113;06;1,104389;2;8;Even;Left;Left;0,3227566
114;06;0,8601184;2;7;Odd;Right;Right;0,2458532
115;06;0,8932331;2;9;Odd;Right;Right;0,2798889
116;06;0,9610547;2;6;Even;Left;Left;0,2887841
118;06;1,675674;2;1;Odd;Right;Right;0,9396032
119;06;0,9384341;2;6;Even;Left;Left;0,2695933
120;06;0,898193;2;2;Even;Left;Left;0,2615349
121;06;0,9148471;2;3;Odd;Right;Right;0,2357941
122;06;0,8265585;2;8;Even;Left;Left;0,3121099
123;06;1,038003;2;4;Even;Left;Left;0,2794457
124;06;0,8823842;2;9;Odd;Right;Right;0,2616783
125;06;0,7943041;2;7;Odd;Right;Right;0,2574581
127;06;0,7807916;2;3;Odd;Right;Right;0,2242987
128;06;0,8460768;2;7;Odd;Right;Right;0,2342546
129;06;0,9267449;2;4;Even;Left;Left;0,3016886
130;06;0,8936716;2;9;Odd;Right;Right;0,2687483
131;06;1,509425;2;6;Even;Left;Left;0,9358556
132;06;1,038178;2;8;Even;Left;Left;0,2465457
133;06;0,781648;2;2;Even;Left;Left;0,2134305
134;06;0,9330878;2;1;Odd;Right;Right;0,2744676

