Trial No;Subject ID;Reaction Time;Block No;Stimulus Number;Parity;Correct Response;Actual Response;Response Time
1;03;1,205616;1;1;Odd;Left;Left;0,572901
2;03;0,8376374;1;9;Odd;Left;Left;0,4624023
3;03;1,865696;1;6;Even;Right;Right;1,677504
4;03;1,877892;1;4;Even;Right;Right;1,620437
5;03;0,7132254;1;7;Odd;Left;Left;0,534157
6;03;0,8573;1;3;Odd;Left;Left;0,6792876
7;03;3,339886;1;2;Even;Right;Right;3,222631
8;03;1,841605;1;8;Even;Right;Right;1,830346
10;03;2,458142;1;2;Even;Right;Right;2,323095
11;03;0,8359562;1;1;Odd;Left;Left;0,8249359
12;03;0,8818364;1;3;Odd;Left;Left;0,7804299
13;03;0,8177341;1;7;Odd;Left;Left;0,7166431
14;03;0,848048;1;4;Even;Right;Right;0,7931406
15;03;0,7356364;1;9;Odd;Left;Left;0,6459441
16;03;3,23861;1;6;Even;Right;Right;3,194012
17;03;1,968279;1;8;Even;Right;Right;1,95674
19;03;1,339823;1;2;Even;Right;Right;1,104307
20;03;3,372497;1;8;Even;Right;Right;3,093072
21;03;0,8145156;1;3;Odd;Left;Left;0,5772144
22;03;5,617942;1;4;Even;Right;Right;5,507659
23;03;0,8052012;1;9;Odd;Left;Left;0,7934293
24;03;0,9166246;1;1;Odd;Left;Left;0,9054309
25;03;0,8352683;1;7;Odd;Left;Left;0,656567
26;03;1,658116;1;6;Even;Right;Right;1,647204
28;03;0,8379268;1;3;Odd;Left;Left;0,6616776
29;03;0,6984627;1;7;Odd;Left;Left;0,5973695
30;03;1,541031;1;6;Even;Right;Right;1,417681
31;03;0,7783483;1;1;Odd;Left;Left;0,4196542
32;03;0,9507058;1;8;Even;Right;Right;0,8046479
33;03;0,5874243;1;9;Odd;Left;Left;0,5761319
34;03;0,7266507;1;2;Even;Right;Right;0,6251367
35;03;3,82166;1;4;Even;Right;Right;3,81039
37;03;1,910627;1;2;Even;Right;Right;1,631022
38;03;2,41024;1;8;Even;Right;Right;2,312081
39;03;1,816782;1;6;Even;Right;Right;1,8053
40;03;0,8514372;1;9;Odd;Left;Left;0,7394826
41;03;1,185317;1;7;Odd;Left;Left;1,050228
42;03;2,894833;1;4;Even;Right;Right;2,883536
43;03;0,7622721;1;3;Odd;Left;Left;0,7514935
44;03;1,051461;1;1;Odd;Left;Left;0,9732498
46;03;0,6535415;1;8;Even;Right;Right;0,6422921
47;03;0,7359332;1;3;Odd;Left;Left;0,6801092
48;03;3,718955;1;6;Even;Right;Right;3,640639
49;03;0,703957;1;1;Odd;Left;Left;0,6602267
50;03;3,004546;1;2;Even;Right;Right;2,773346
51;03;0,6782311;1;9;Odd;Left;Left;0,3996366
52;03;0,8829715;1;4;Even;Right;Right;0,490134
53;03;0,6039702;1;7;Odd;Left;Left;0,5924637
55;03;0,714327;1;4;Even;Right;Right;0,6542907
56;03;0,5750341;1;3;Odd;Left;Left;0,5061816
57;03;0,8888811;1;8;Even;Right;Right;0,8784168
58;03;1,839931;1;2;Even;Right;Right;1,828599
59;03;0,8169349;1;1;Odd;Left;Left;0,7721518
60;03;1,687486;1;6;Even;Right;Right;1,598067
61;03;0,7532168;1;7;Odd;Left;Left;0,6197912
62;03;1,038276;1;9;Odd;Left;Left;0,9601851
64;03;0,9804845;1;1;Odd;Left;Left;0,9247131
65;03;1,611833;1;2;Even;Right;Right;1,522315
66;03;0,9562868;1;4;Even;Right;Right;0,9448264
