Trial No;Subject ID;Reaction Time;Block No;Stimulus Number;Parity;Correct Response;Actual Response;Response Time
68;13;0,8142548;1;9;Odd;Left;Left;0,3355758
69;13;0,7040147;1;8;Even;Right;Right;0,2232147
70;13;0,9834579;1;2;Even;Right;Right;0,5258586
71;13;0,8265947;1;7;Odd;Left;Left;0,3250613
73;13;0,9607605;1;4;Even;Right;Right;0,4581795
74;13;0,7809106;1;7;Odd;Left;Left;0,5050039
75;13;0,7098817;1;1;Odd;Left;Left;0,2988553
76;13;0,7583984;1;8;Even;Right;Right;0,2823645
77;13;0,8263113;1;6;Even;Right;Right;0,3462847
78;13;0,8369294;1;3;Odd;Left;Left;0,2579881
79;13;0,8138888;1;9;Odd;Left;Right;0,3704351
80;13;1,261271;1;2;Even;Right;Right;0,3233471
82;13;0,7591786;1;4;Even;Right;Right;0,3462889
83;13;0,8142967;1;1;Odd;Left;Left;0,3372382
84;13;0,8132213;1;3;Odd;Left;Left;0,3137728
85;13;0,8825873;1;2;Even;Right;Right;0,4049694
86;13;1,028501;1;9;Odd;Left;Left;0,4256164
87;13;0,7596507;1;7;Odd;Left;Left;0,2353809
88;13;0,7483556;1;6;Even;Right;Right;0,2911989
89;13;0,7251664;1;8;Even;Right;Right;0,2587914
91;13;0,714206;1;1;Odd;Left;Left;0,3584157
92;13;0,8506522;1;9;Odd;Left;Left;0,5025766
93;13;0,9832706;1;7;Odd;Left;Left;0,6481654
94;13;0,7823707;1;6;Even;Right;Right;0,4025338
95;13;0,8921618;1;2;Even;Right;Right;0,2818502
96;13;1,116974;1;8;Even;Right;Right;0,4133318
97;13;0,8168383;1;3;Odd;Left;Left;0,2778223
98;13;0,8041612;1;4;Even;Right;Right;0,2570779
100;13;0,7935181;1;7;Odd;Left;Left;0,279937
101;13;0,7814342;1;6;Even;Right;Right;0,2905191
102;13;0,8373212;1;9;Odd;Left;Left;0,4466704
103;13;0,6589011;1;2;Even;Right;Right;0,3125335
104;13;0,7594514;1;8;Even;Right;Right;0,4367871
105;13;0,8591457;1;3;Odd;Left;Left;0,445134
106;13;0,7841417;1;4;Even;Right;Right;0,2222824
107;13;0,7117257;1;1;Odd;Left;Left;0,2802621
109;13;0,9193389;1;3;Odd;Left;Left;0,3940127
110;13;0,9725971;1;7;Odd;Left;Left;0,7380273
111;13;0,789844;1;6;Even;Right;Right;0,4212183
112;13;0,9342155;1;2;Even;Right;Right;0,2576557
113;13;0,7154599;1;8;Even;Right;Right;0,514721
114;13;0,725972;1;4;Even;Right;Right;0,278888
115;13;0,9385343;1;9;Odd;Left;Left;0,2680407
116;13;0,7465873;1;1;Odd;Left;Left;0,2655182
118;13;0,7466283;1;6;Even;Right;Right;0,2349119
119;13;1,317586;1;9;Odd;Left;Left;0,8383005
120;13;0,7812926;1;8;Even;Right;Right;0,5341511
121;13;0,7822616;1;3;Odd;Left;Left;0,4355084
122;13;0,7481626;1;7;Odd;Left;Left;0,4149819
123;13;0,758787;1;2;Even;Right;Right;0,3931233
124;13;0,7483404;1;4;Even;Right;Right;0,3470458
125;13;0,7154185;1;1;Odd;Left;Left;0,4576042
127;13;0,7822509;1;9;Odd;Left;Left;0,5471252
128;13;0,7597659;1;1;Odd;Left;Left;0,3672205
129;13;0,7596832;1;7;Odd;Left;Left;0,4584139
130;13;0,6479794;1;2;Even;Right;Right;0,3228816
131;13;0,7160321;1;8;Even;Right;Right;0,279711
132;13;0,8041104;1;3;Odd;Left;Left;0,3232717
133;13;0,7493536;1;6;Even;Right;Right;0,4455571
134;13;0,7811651;1;4;Even;Right;Right;0,3459671

