Trial No;Subject ID;Reaction Time;Block No;Stimulus Number;Parity;Correct Response;Actual Response;Response Time
1;02;0,9707317;2;1;Odd;Right;Right;0,3000869
2;02;0,9275445;2;8;Even;Left;Left;0,313067
3;02;0,7928247;2;3;Odd;Right;Right;0,2585249
4;02;4,017728;2;2;Even;Left;Right;2,845913
5;02;2,198114;2;9;Odd;Right;Right;0,9170737
6;02;1,633313;2;7;Odd;Right;Right;0,8599126
7;02;0,959554;2;4;Even;Left;Left;0,2788817
8;02;0,9836727;2;6;Even;Left;Left;0,2681493
10;02;0,7727751;2;6;Even;Left;Left;0,2803571
11;02;1,731009;2;9;Odd;Right;Right;0,972831
12;02;1,339921;2;3;Odd;Right;Right;0,8627625
13;02;0,9275575;2;1;Odd;Right;Right;0,3256569
14;02;0,7903268;2;8;Even;Left;Left;0,2341942
15;02;0,6915005;2;2;Even;Left;Left;0,2449236
16;02;0,7490705;2;4;Even;Left;Left;0,2343615
17;02;1,573096;2;7;Odd;Right;Right;0,9601659
19;02;1,251779;2;7;Odd;Right;Right;0,8045634
20;02;0,7503804;2;4;Even;Left;Left;0,7390776
21;02;0,8720087;2;6;Even;Left;Left;0,2686422
22;02;1,475407;2;3;Odd;Right;Right;0,917321
23;02;0,9952163;2;9;Odd;Right;Right;0,3954132
24;02;0,7376754;2;2;Even;Left;Left;0,1783527
25;02;0,8053921;2;1;Odd;Right;Right;0,7940264
26;02;0,8257923;2;8;Even;Left;Left;0,2813615
28;02;0,9289773;2;2;Even;Left;Left;0,4806245
29;02;1,676003;2;4;Even;Left;Left;1,183262
30;02;0,6939571;2;3;Odd;Right;Right;0,6826561
31;02;0,8225751;2;9;Odd;Right;Right;0,2539374
32;02;3,563102;2;7;Odd;Right;Right;3,161918
33;02;0,9130771;2;6;Even;Left;Left;0,2350956
34;02;0,8377395;2;8;Even;Left;Left;0,8263583
35;02;0,8482443;2;1;Odd;Right;Right;0,2567674
37;02;0,8260411;2;6;Even;Left;Left;0,8147833
38;02;0,9288982;2;4;Even;Left;Left;0,4148865
39;02;0,7389258;2;2;Even;Left;Right;0,3013646
40;02;1,610161;2;7;Odd;Right;Right;1,029583
41;02;0,9039161;2;8;Even;Left;Left;0,3241553
42;02;0,8715217;2;1;Odd;Right;Right;0,8601742
43;02;2,092033;2;9;Odd;Right;Right;2,08056
44;02;2,434874;2;3;Odd;Right;Right;1,842795
46;02;0,956863;2;6;Even;Left;Left;0,9454307
47;02;0,9386175;2;7;Odd;Right;Right;0,2586483
48;02;2,346528;2;9;Odd;Right;Right;1,80598
49;02;0,971849;2;8;Even;Left;Left;0,279666
50;02;0,7911413;2;1;Odd;Right;Right;0,1998045
51;02;0,6698675;2;2;Even;Left;Left;0,2012124
52;02;1,3974;2;3;Odd;Right;Right;1,386308
53;02;1,042443;2;4;Even;Left;Left;0,2941177
55;02;0,9272728;2;6;Even;Left;Left;0,4235103
56;02;1,374039;2;3;Odd;Right;Right;0,9164804
57;02;0,9603295;2;9;Odd;Right;Right;0,9486021
58;02;2,345235;2;7;Odd;Right;Right;1,888438
59;02;1,00663;2;2;Even;Left;Left;0,2886037
60;02;1,352959;2;1;Odd;Right;Right;1,342062
61;02;1,09648;2;8;Even;Left;Left;0,2364569
62;02;0,7380257;2;4;Even;Left;Left;0,2694916
64;02;0,7031916;2;4;Even;Left;Left;0,2424397
65;02;0,6686357;2;2;Even;Left;Left;0,2580107
66;02;0,7864677;2;3;Odd;Right;Right;0,2820264
67;02;2,315118;2;9;Odd;Right;Right;1,722529
68;02;0,8261908;2;8;Even;Left;Left;0,8153024
69;02;0,7599058;2;6;Even;Left;Left;0,2773237
70;02;1,743057;2;7;Odd;Right;Right;1,173265
71;02;1,028156;2;1;Odd;Right;Right;0,2792637
