Trial No;Subject ID;Reaction Time;Block No;Stimulus Number;Parity;Correct Response;Actual Response;Response Time
1;15;1,138908;1;6;Even;Right;Left;0,3011053
2;15;0,908042;1;9;Odd;Left;Left;0,2562625
3;15;1,052523;1;1;Odd;Left;Left;0,3349985
4;15;0,8354709;1;3;Odd;Left;Left;0,2792378
5;15;1,409505;1;2;Even;Right;Right;0,9365911
6;15;0,8040783;1;7;Odd;Left;Left;0,2568535
7;15;1,562855;1;4;Even;Right;Right;0,9834613
8;15;1,899996;1;8;Even;Right;Right;1,239957
10;15;1,710818;1;2;Even;Right;Right;1,096475
11;15;0,7775555;1;1;Odd;Left;Left;0,2456278
12;15;1,831431;1;4;Even;Right;Right;1,240222
13;15;2,900967;1;8;Even;Right;Right;2,298493
14;15;2,999499;1;6;Even;Right;Right;2,23877
15;15;0,9339675;1;7;Odd;Left;Left;0,2987388
16;15;0,7233593;1;3;Odd;Left;Left;0,212038
17;15;6,634957;1;9;Odd;Left;Left;6,111183
19;15;0,8611661;1;7;Odd;Left;Left;0,2563562
20;15;0,7612105;1;9;Odd;Left;Left;0,2149692
21;15;1,452562;1;8;Even;Right;Right;0,8931269
22;15;2,257268;1;6;Even;Right;Right;1,743206
23;15;1,445354;1;2;Even;Right;Right;0,9287126
24;15;0,8371673;1;4;Even;Right;Right;0,2577069
25;15;0,7569893;1;3;Odd;Left;Left;0,2440981
26;15;0,6800402;1;1;Odd;Left;Left;0,2128788
28;15;0,7055054;1;3;Odd;Left;Left;0,6940145
29;15;2,835481;1;2;Even;Right;Right;2,321431
30;15;0,8130125;1;6;Even;Right;Right;0,2567886
31;15;0,7516025;1;1;Odd;Left;Left;0,1787935
32;15;0,794858;1;4;Even;Right;Right;0,2131497
33;15;0,7668951;1;7;Odd;Left;Left;0,7557734
34;15;0,7342498;1;9;Odd;Left;Left;0,2163787
35;15;2,155447;1;8;Even;Right;Right;1,718135
37;15;0,8149494;1;7;Odd;Left;Left;0,2243099
38;15;1,337714;1;2;Even;Right;Right;0,6605211
39;15;0,7482262;1;1;Odd;Left;Left;0,1967055
40;15;0,7589624;1;3;Odd;Left;Left;0,2124861
41;15;0,7843993;1;8;Even;Right;Right;0,239248
42;15;0,7029923;1;6;Even;Right;Right;0,2245492
43;15;0,7999539;1;9;Odd;Left;Left;0,2016426
44;15;1,374181;1;4;Even;Right;Right;0,7825823
46;15;1,462755;1;4;Even;Right;Right;1,014678
47;15;0,683435;1;3;Odd;Left;Left;0,1901516
48;15;0,7195717;1;7;Odd;Left;Right;0,2359375
49;15;0,8698516;1;1;Odd;Left;Left;0,2370072
50;15;1,621466;1;2;Even;Right;Right;0,994846
51;15;1,518886;1;6;Even;Right;Right;1,004527
52;15;0,9125612;1;9;Odd;Left;Left;0,2305195
53;15;0,8829705;1;8;Even;Right;Right;0,2806628
55;15;0,9460548;1;6;Even;Right;Right;0,465463
56;15;0,7845026;1;3;Odd;Left;Left;0,286773
57;15;0,8068661;1;9;Odd;Left;Left;0,2105985
58;15;1,491627;1;4;Even;Right;Right;0,9384611
59;15;0,9149247;1;2;Even;Right;Right;0,2560582
60;15;1,540142;1;8;Even;Right;Right;1,02657
61;15;0,8663481;1;7;Odd;Left;Left;0,2393453
62;15;0,8418836;1;1;Odd;Left;Left;0,246934
64;15;0,9818078;1;8;Even;Right;Right;0,3034113
65;15;0,715258;1;7;Odd;Left;Left;0,2186063
66;15;0,8787311;1;2;Even;Right;Right;0,2903572
67;15;0,7022706;1;3;Odd;Left;Left;0,6910377
68;15;0,9173317;1;4;Even;Right;Right;0,2912918
69;15;0,7495915;1;6;Even;Right;Right;0,2128857
70;15;0,7593986;1;1;Odd;Left;Left;0,7483599
71;15;0,7818677;1;9;Odd;Left;Left;0,2012387
73;15;0,6901385;1;1;Odd;Left;Left;0,1903
74;15;0,804875;1;8;Even;Right;Right;0,7265837
75;15;0,8950285;1;4;Even;Right;Right;0,8836302
76;15;0,7597615;1;6;Even;Right;Right;0,2458383
77;15;2,302635;1;9;Odd;Left;Left;1,957533
78;15;1,06028;1;7;Odd;Left;Left;0,2152901
79;15;1,391043;1;2;Even;Right;Right;1,380015
80;15;0,7921686;1;3;Odd;Left;Left;0,1901064
82;15;0,7702396;1;3;Odd;Left;Left;0,2111839
83;15;1,354723;1;4;Even;Right;Right;0,7977674
84;15;0,7263808;1;2;Even;Right;Right;0,2465525
85;15;0,730178;1;1;Odd;Left;Left;0,1666827
86;15;0,7238154;1;8;Even;Right;Right;0,2221969
87;15;0,7137583;1;7;Odd;Left;Left;0,1796489
88;15;0,7694229;1;9;Odd;Left;Left;0,1892975
89;15;0,7354198;1;6;Even;Right;Right;0,1758197
91;15;0,8053006;1;2;Even;Right;Right;0,2578188
92;15;1,576261;1;6;Even;Right;Right;0,9728029
93;15;1,790914;1;8;Even;Right;Right;1,275062
94;15;0,7244744;1;7;Odd;Left;Left;0,178542
95;15;0,7851183;1;9;Odd;Left;Left;0,2094977
96;15;0,7227871;1;3;Odd;Left;Left;0,2227532
97;15;0,6819873;1;1;Odd;Left;Left;0,2233709
98;15;0,7922736;1;4;Even;Right;Right;0,2343342
100;15;0,7364486;1;1;Odd;Left;Left;0,2142454
101;15;0,7367941;1;7;Odd;Left;Left;0,1794037
102;15;0,8160153;1;6;Even;Right;Right;0,2345189
103;15;0,7225821;1;4;Even;Right;Right;0,2657772
104;15;0,7265115;1;9;Odd;Left;Left;0,1823426
105;15;0,7207162;1;3;Odd;Left;Left;0,245505
106;15;0,7706169;1;8;Even;Right;Right;0,2180066
107;15;0,9114531;1;2;Even;Right;Right;0,3731273
109;15;0,713977;1;3;Odd;Left;Left;0,1545906
110;15;0,7036121;1;7;Odd;Left;Left;0,2006401
111;15;0,6820381;1;4;Even;Right;Right;0,2236226
112;15;1,299138;1;6;Even;Right;Right;0,763063
113;15;0,7331196;1;1;Odd;Left;Left;0,2416798
114;15;1,374635;1;2;Even;Right;Right;0,8065844
115;15;0,7371077;1;9;Odd;Left;Left;0,2009366
116;15;0,9011343;1;8;Even;Right;Right;0,2456248
118;15;0,8260787;1;3;Odd;Left;Left;0,1783541
119;15;0,6701308;1;1;Odd;Left;Left;0,2058891
120;15;0,8385026;1;9;Odd;Left;Left;0,2200559
121;15;0,8712096;1;8;Even;Right;Right;0,2566076
