Trial No;Subject ID;Reaction Time;Block No;Stimulus Number;Parity;Correct Response;Actual Response;Response Time
1;22;1,049345;2;2;Even;Left;Left;1,038581
2;22;1,019326;2;4;Even;Left;Left;1,007938
3;22;0,9150534;2;8;Even;Left;Left;0,9040792
4;22;1,219094;2;9;Odd;Right;Right;1,207851
5;22;1,241569;2;7;Odd;Right;Right;1,230671
6;22;1,287778;2;3;Odd;Right;Right;1,276862
7;22;1,25117;2;1;Odd;Right;Right;1,240279
8;22;0,9580557;2;6;Even;Left;Left;0,9469548
10;22;0,9953908;2;4;Even;Left;Left;0,9839312
11;22;1,508626;2;7;Odd;Right;Right;1,497514
12;22;1,38532;2;3;Odd;Right;Right;1,37405
13;22;0,949937;2;9;Odd;Right;Left;0,9387207
14;22;1,161447;2;8;Even;Left;Left;1,150115
15;22;1,42941;2;1;Odd;Right;Right;1,417399
16;22;1,083671;2;6;Even;Left;Left;1,07271
17;22;1,005931;2;2;Even;Left;Left;0,9947503
19;22;0,9480637;2;6;Even;Left;Left;0,9369682
20;22;0,9826075;2;8;Even;Left;Left;0,9712054
21;22;0,9947214;2;2;Even;Left;Left;0,9837465
22;22;1,275174;2;1;Odd;Right;Right;1,263618
23;22;0,8578287;2;4;Even;Left;Left;0,8480809
24;22;1,274768;2;7;Odd;Right;Right;1,263902
25;22;1,577574;2;9;Odd;Right;Right;1,56624
26;22;1,417196;2;3;Odd;Right;Right;1,405898
28;22;0,7586852;2;4;Even;Left;Left;0,7474359
29;22;0,860461;2;6;Even;Left;Left;0,8495108
30;22;0,8372402;2;8;Even;Left;Left;0,8260217
31;22;0,8040994;2;2;Even;Left;Left;0,7928396
32;22;1,051093;2;1;Odd;Right;Right;1,039788
33;22;1,2061;2;9;Odd;Right;Right;1,194975
34;22;1,050981;2;3;Odd;Right;Right;1,039515
35;22;1,29558;2;7;Odd;Right;Right;1,284179
37;22;0,8269681;2;4;Even;Left;Left;0,8157439
38;22;0,9834362;2;6;Even;Left;Left;0,972519
39;22;0,793278;2;2;Even;Left;Left;0,7818887
40;22;0,9835589;2;1;Odd;Right;Right;0,9721177
41;22;0,9375267;2;8;Even;Left;Left;0,9264715
42;22;0,9596101;2;3;Odd;Right;Right;0,9487801
43;22;1,015303;2;9;Odd;Right;Right;1,003992
44;22;0,9508262;2;7;Odd;Right;Right;0,9396799
46;22;0,6821765;2;4;Even;Left;Left;0,6708237
47;22;0,7487457;2;6;Even;Left;Left;0,7372567
48;22;0,8829454;2;1;Odd;Right;Right;0,8726079
49;22;0,7530306;2;2;Even;Left;Left;0,7418602
50;22;0,9155883;2;9;Odd;Right;Right;0,9040342
51;22;0,9372116;2;7;Odd;Right;Right;0,9262423
52;22;0,7825014;2;8;Even;Left;Left;0,7712135
53;22;1,003735;2;3;Odd;Right;Right;0,9925716
55;22;0,791306;2;8;Even;Left;Left;0,7802128
56;22;0,7495465;2;4;Even;Left;Left;0,7371995
57;22;0,8137544;2;3;Odd;Right;Right;0,8029885
58;22;0,8827005;2;1;Odd;Right;Right;0,8715299
59;22;0,7823076;2;6;Even;Left;Left;0,7711934
60;22;0,7582791;2;2;Even;Left;Left;0,747414
61;22;0,9382437;2;9;Odd;Right;Right;0,9270713
62;22;0,9289305;2;7;Odd;Right;Right;0,9176475
64;22;0,8834251;2;1;Odd;Right;Right;0,8716969
65;22;1,194872;2;9;Odd;Right;Right;1,183728
66;22;0,804794;2;4;Even;Left;Left;0,7937698
67;22;0,9944689;2;7;Odd;Right;Right;0,9832165
68;22;0,9819595;2;3;Odd;Right;Right;0,9707666
69;22;0,8597079;2;8;Even;Left;Left;0,8483365
70;22;0,7718579;2;2;Even;Left;Left;0,7606158
71;22;0,7147242;2;6;Even;Left;Left;0,7038404
73;22;0,6924747;2;8;Even;Left;Left;0,681291
74;22;0,8036594;2;1;Odd;Right;Right;0,7920232
75;22;0,6587883;2;4;Even;Left;Left;0,6469166
76;22;0,815178;2;3;Odd;Right;Right;0,8044223
77;22;0,6772454;2;6;Even;Left;Left;0,6659102
78;22;0,862053;2;7;Odd;Right;Right;0,8509023
79;22;0,6811196;2;2;Even;Left;Left;0,6700976
80;22;0,9502914;2;9;Odd;Right;Right;0,9387705
82;22;0,8165967;2;3;Odd;Right;Right;0,8054146
83;22;0,7139983;2;6;Even;Left;Left;0,7031294
84;22;0,7582991;2;4;Even;Left;Left;0,7467618
85;22;0,6797013;2;8;Even;Left;Left;0,6687581
86;22;0,8489106;2;7;Odd;Right;Right;0,8375739
87;22;0,8929915;2;1;Odd;Right;Right;0,8816878
88;22;0,6692774;2;2;Even;Left;Left;0,6585564
89;22;0,9820288;2;9;Odd;Right;Right;0,9711372
91;22;0,961275;2;3;Odd;Right;Right;0,9498553
92;22;0,7609906;2;6;Even;Left;Left;0,7491876
93;22;0,9290425;2;1;Odd;Right;Right;0,9176999
94;22;0,7814141;2;4;Even;Left;Left;0,7704691
95;22;1,028087;2;9;Odd;Right;Right;1,01726
96;22;0,9372273;2;7;Odd;Right;Right;0,9259596
97;22;0,813745;2;8;Even;Left;Left;0,8026094
98;22;1,082811;2;2;Even;Left;Left;1,048519
100;22;0,9388177;2;3;Odd;Right;Right;0,9276749
101;22;0,7451638;2;4;Even;Left;Left;0,7341526
102;22;0,9492298;2;9;Odd;Right;Right;0,9154711
103;22;0,7375698;2;2;Even;Left;Left;0,7263693
104;22;0,7595603;2;6;Even;Left;Left;0,7482215
105;22;0,859966;2;7;Odd;Right;Right;0,848731
106;22;0,857881;2;1;Odd;Right;Right;0,8463954
107;22;0,7576502;2;8;Even;Left;Left;0,7465054
109;22;0,8599461;2;1;Odd;Right;Right;0,8488764
110;22;0,7133889;2;6;Even;Left;Left;0,7020455
111;22;0,7368377;2;4;Even;Left;Left;0,7252907
112;22;0,7782159;2;8;Even;Left;Left;0,7669231
113;22;0,850165;2;3;Odd;Right;Right;0,8390524
114;22;1,092721;2;9;Odd;Right;Right;1,081682
115;22;0,7158285;2;2;Even;Left;Left;0,7046405
116;22;0,8832744;2;7;Odd;Right;Right;0,8719538
118;22;0,716314;2;4;Even;Left;Left;0,7048177
119;22;0,8791469;2;1;Odd;Right;Right;0,8680307
120;22;0,769367;2;8;Even;Left;Left;0,7581874
121;22;0,8602592;2;9;Odd;Right;Right;0,8482846
122;22;0,7159709;2;6;Even;Left;Left;0,7045591
123;22;0,9468466;2;7;Odd;Right;Right;0,9357013
124;22;0,7369694;2;2;Even;Left;Left;0,7257785
125;22;0,870209;2;3;Odd;Right;Right;0,8589837
127;22;0,8717375;2;1;Odd;Right;Right;0,8607858
128;22;0,7301025;2;4;Even;Left;Left;0,6741862
129;22;0,8487877;2;3;Odd;Right;Right;0,8377008
130;22;0,872808;2;7;Odd;Right;Right;0,8169577
131;22;0,7357513;2;8;Even;Left;Left;0,6799508
132;22;0,7810442;2;6;Even;Left;Left;0,769335
133;22;0,7157013;2;2;Even;Left;Left;0,7043048
134;22;0,8952308;2;9;Odd;Right;Right;0,8839619
Trial No;Subject ID;Reaction Time;Block No;Stimulus Number;Parity;Correct Response;Actual Response;Response Time
