Trial No;Subject ID;Reaction Time;Block No;Stimulus Number;Parity;Correct Response;Actual Response;Response Time
1;29;1,554498;1;8;Even;Right;Right;0,6588376
2;29;1,466762;1;7;Odd;Left;Left;0,8376338
3;29;1,472227;1;2;Even;Right;Right;1,460964
4;29;2,061759;1;9;Odd;Left;Left;1,403402
5;29;1,162163;1;1;Odd;Left;Left;1,151355
6;29;2,904298;1;4;Even;Right;Right;2,894737
7;29;2,01972;1;3;Odd;Left;Left;0,656289
8;29;0,9590732;1;6;Even;Right;Right;0,3239025
10;29;2,224836;1;2;Even;Right;Left;1,128705
11;29;1,223923;1;9;Odd;Left;Left;0,3568606
12;29;1,116601;1;8;Even;Right;Right;0,3895464
13;29;1,396006;1;1;Odd;Left;Left;0,7591251
14;29;2,49272;1;7;Odd;Left;Left;0,8379713
15;29;1,063644;1;6;Even;Right;Right;0,3486094
16;29;1,174641;1;4;Even;Right;Right;0,2358561
17;29;1,17404;1;3;Odd;Left;Left;0,4790254
19;29;2,435066;1;8;Even;Right;Right;2,42367
20;29;1,662382;1;9;Odd;Left;Left;0,7808814
21;29;1,698778;1;3;Odd;Left;Left;0,8352498
22;29;1,397441;1;7;Odd;Left;Left;0,5615731
23;29;1,295353;1;4;Even;Right;Right;1,284009
24;29;1,440073;1;6;Even;Right;Right;0,3031892
25;29;1,059587;1;1;Odd;Left;Left;0,4218481
26;29;0,8476963;1;2;Even;Right;Right;0,3260723
28;29;1,47416;1;9;Odd;Left;Left;1,462747
29;29;3,865723;1;2;Even;Right;Right;3,127918
30;29;0,9610099;1;6;Even;Right;Right;0,3338739
31;29;1,0301;1;4;Even;Right;Right;0,3579121
32;29;1,329759;1;1;Odd;Left;Left;0,712394
33;29;1,19042;1;3;Odd;Left;Left;0,4186523
34;29;1,031936;1;8;Even;Right;Right;0,2929157
35;29;1,01471;1;7;Odd;Left;Left;0,5026168
37;29;1,194032;1;9;Odd;Left;Left;0,455458
38;29;1,800388;1;1;Odd;Left;Left;1,151229
39;29;1,050978;1;2;Even;Right;Right;0,3363534
40;29;1,084482;1;6;Even;Right;Right;0,3226078
41;29;1,108265;1;8;Even;Right;Right;0,3706481
42;29;0,8918916;1;4;Even;Right;Right;0,3770406
43;29;1,496845;1;3;Odd;Left;Left;0,9157496
44;29;1,385033;1;7;Odd;Left;Left;0,6560366
