Trial No;Subject ID;Reaction Time;Block No;Stimulus Number;Parity;Correct Response;Actual Response;Response Time
1;20;0,6244065;2;4;Even;Left;Left;0,6141781
2;20;0,7368224;2;9;Odd;Right;Right;0,7257184
3;20;0,668566;2;6;Even;Left;Left;0,6587093
4;20;0,7369721;2;7;Odd;Right;Right;0,7256004
5;20;0,7036038;2;8;Even;Left;Left;0,6922327
6;20;0,6353621;2;1;Odd;Right;Right;0,6242288
7;20;0,569867;2;3;Odd;Right;Right;0,5586844
8;20;0,6376989;2;2;Even;Left;Left;0,6263388
10;20;0,6583744;2;1;Odd;Right;Right;0,643612
11;20;0,5515347;2;9;Odd;Right;Right;0,5411849
12;20;0,692324;2;2;Even;Left;Left;0,6802513
13;20;0,6371748;2;6;Even;Left;Left;0,6260415
14;20;0,7371981;2;7;Odd;Right;Right;0,7260044
15;20;0,5569078;2;8;Even;Left;Left;0,5451529
16;20;1,117043;2;4;Even;Left;Right;1,105942
17;20;0,9370668;2;3;Odd;Right;Right;0,9269352
19;20;0,8137118;2;2;Even;Left;Left;0,8023552
20;20;0,6597962;2;3;Odd;Right;Right;0,6489978
21;20;0,5214598;2;4;Even;Left;Left;0,5100722
22;20;0,6779721;2;9;Odd;Right;Right;0,6660113
23;20;0,64613;2;1;Odd;Right;Right;0,6346672
24;20;0,6581013;2;6;Even;Left;Left;0,6475571
25;20;0,6588788;2;7;Odd;Right;Right;0,6475056
26;20;0,6367388;2;8;Even;Left;Left;0,6256819
28;20;0,9256727;2;1;Odd;Right;Right;0,9152887
29;20;0,6365896;2;2;Even;Left;Left;0,6252695
30;20;0,5927356;2;8;Even;Left;Left;0,581329
31;20;0,6775042;2;9;Odd;Right;Right;0,6654848
32;20;0,5702981;2;4;Even;Left;Left;0,5590059
33;20;1,106588;2;7;Odd;Right;Right;1,094679
34;20;0,6786119;2;6;Even;Left;Left;0,6677565
35;20;1,091571;2;3;Odd;Right;Right;1,080814
37;20;0,5636511;2;1;Odd;Right;Right;0,5525275
38;20;0,6713318;2;6;Even;Left;Left;0,6588145
39;20;0,5355006;2;4;Even;Left;Left;0,5248686
40;20;0,8574083;2;3;Odd;Right;Right;0,846763
41;20;0,6594833;2;7;Odd;Right;Right;0,6485294
42;20;0,5236448;2;9;Odd;Right;Right;0,512313
43;20;0,6801395;2;2;Even;Left;Left;0,6687428
44;20;0,5795904;2;8;Even;Left;Left;0,5683925
46;20;0,5024413;2;8;Even;Left;Left;0,4909618
47;20;0,6018273;2;3;Odd;Right;Right;0,5917193
48;20;0,5984427;2;2;Even;Left;Left;0,5856915
49;20;0,5691305;2;1;Odd;Right;Right;0,5576828
50;20;0,7126785;2;7;Odd;Right;Right;0,701773
51;20;0,6589081;2;9;Odd;Right;Right;0,6475716
52;20;0,6485886;2;4;Even;Left;Left;0,6382115
53;20;0,6028219;2;6;Even;Left;Left;0,591697
55;20;0,6595219;2;7;Odd;Right;Right;0,6481071
56;20;0,5705014;2;9;Odd;Right;Right;0,5585646
57;20;0,638474;2;3;Odd;Right;Right;0,6274549
58;20;0,5611675;2;1;Odd;Right;Right;0,5501198
59;20;0,6255083;2;8;Even;Left;Left;0,6134379
60;20;0,5812346;2;2;Even;Left;Left;0,5700849
61;20;0,6301501;2;6;Even;Left;Left;0,6190102
62;20;0,5696327;2;4;Even;Left;Left;0,5582513
64;20;0,5818661;2;1;Odd;Right;Right;0,5704433
65;20;0,6700703;2;6;Even;Left;Left;0,658789
66;20;0,7930903;2;7;Odd;Right;Right;0,7815822
67;20;0,8706216;2;2;Even;Left;Left;0,8593304
68;20;0,6706887;2;8;Even;Left;Left;0,6594655
69;20;1,46174;2;9;Odd;Right;Right;1,451781
70;20;0,6811213;2;3;Odd;Right;Right;0,6696817
71;20;0,6686173;2;4;Even;Left;Left;0,6575788
73;20;1,563902;2;3;Odd;Right;Right;1,551956
74;20;0,645435;2;6;Even;Left;Left;0,635384
75;20;0,6368117;2;7;Odd;Right;Right;0,6257471
76;20;0,7259994;2;4;Even;Left;Left;0,7146897
77;20;0,7844963;2;9;Odd;Right;Right;0,7733701
78;20;0,5250756;2;1;Odd;Right;Right;0,513346
79;20;0,6366684;2;2;Even;Left;Left;0,6252858
80;20;0,6365395;2;8;Even;Left;Left;0,6258664
82;20;0,6144848;2;8;Even;Left;Left;0,6026239
83;20;0,7364917;2;9;Odd;Right;Right;0,7259108
84;20;0,6590881;2;3;Odd;Right;Right;0,6480991
85;20;0,6253699;2;2;Even;Left;Left;0,614095
86;20;0,6134529;2;6;Even;Left;Left;0,6032727
87;20;0,6736666;2;1;Odd;Right;Right;0,6624572
88;20;0,6369219;2;7;Odd;Right;Right;0,6244463
89;20;0,692632;2;4;Even;Left;Left;0,6813781
91;20;0,6243691;2;1;Odd;Right;Right;0,6131461
92;20;1,362486;2;2;Even;Left;Left;1,351179
93;20;0,6821374;2;8;Even;Left;Left;0,671992
94;20;1,576777;2;3;Odd;Right;Right;1,564869
95;20;0,7485113;2;9;Odd;Right;Right;0,7356944
96;20;0,615889;2;7;Odd;Right;Right;0,6051328
97;20;0,6361391;2;4;Even;Left;Left;0,6253647
98;20;0,6589512;2;6;Even;Left;Left;0,6477512
100;20;0,5916905;2;6;Even;Left;Left;0,5791671
101;20;0,5993206;2;2;Even;Left;Left;0,5868549
102;20;0,8103176;2;9;Odd;Right;Right;0,8001605
103;20;1,462814;2;4;Even;Left;Left;1,452196
104;20;1,377564;2;3;Odd;Right;Right;1,366039
105;20;0,7031361;2;8;Even;Left;Left;0,6908482
106;20;0,7157252;2;7;Odd;Right;Right;0,704433
107;20;0,635752;2;1;Odd;Right;Right;0,6250236
109;20;0,7597436;2;2;Even;Left;Left;0,7493561
110;20;0,5914894;2;1;Odd;Right;Right;0,5804473
111;20;0,5839981;2;3;Odd;Right;Right;0,5711749
112;20;1,239443;2;6;Even;Left;Left;1,22899
113;20;0,6590533;2;7;Odd;Right;Right;0,6482521
114;20;0,592142;2;8;Even;Left;Left;0,5818015
115;20;0,659154;2;9;Odd;Right;Right;0,6479803
116;20;0,684481;2;4;Even;Left;Left;0,6728176
118;20;0,6511062;2;4;Even;Left;Left;0,639953
119;20;0,7199889;2;7;Odd;Right;Right;0,7061905
120;20;0,7366778;2;8;Even;Left;Left;0,7243943
121;20;0,7383006;2;6;Even;Left;Left;0,726936
122;20;1,362138;2;9;Odd;Right;Right;1,351861
123;20;1,552255;2;1;Odd;Right;Right;1,540514
124;20;0,782755;2;3;Odd;Right;Right;0,7715417
125;20;0,6908993;2;2;Even;Left;Left;0,680782
127;20;1,151216;2;3;Odd;Right;Right;1,140033
128;20;0,6811818;2;1;Odd;Right;Right;0,6697864
129;20;0,5886385;2;7;Odd;Right;Right;0,5769935
130;20;0,6035349;2;2;Even;Left;Left;0,5923063
131;20;0,6599184;2;8;Even;Left;Left;0,6475922
132;20;0,6145127;2;4;Even;Left;Left;0,6037128
133;20;0,6376636;2;6;Even;Left;Left;0,6264715
134;20;0,6710509;2;9;Odd;Right;Right;0,6584299
Trial No;Subject ID;Reaction Time;Block No;Stimulus Number;Parity;Correct Response;Actual Response;Response Time
1;20;0,8978952;1;8;Even;Right;Right;0,5624304
2;20;0,6199701;1;2;Even;Right;Right;0,6087474
3;20;0,6351453;1;7;Odd;Left;Left;0,6241913
4;20;1,352377;1;9;Odd;Left;Left;1,341403
5;20;0,7139881;1;1;Odd;Left;Left;0,7039497
6;20;0,7804012;1;3;Odd;Left;Left;0,7695489
7;20;0,7876322;1;6;Even;Right;Right;0,7761504
8;20;0,7123571;1;4;Even;Right;Right;0,7012685
10;20;1,328595;1;2;Even;Right;Right;1,317834
11;20;0,5938109;1;7;Odd;Left;Left;0,5841703
12;20;1,115827;1;6;Even;Right;Right;1,106207
13;20;0,6817109;1;4;Even;Right;Right;0,6688403
14;20;0,6368923;1;9;Odd;Left;Left;0,625644
15;20;1,063364;1;3;Odd;Left;Left;1,052182
16;20;0,8492451;1;1;Odd;Left;Left;0,8339707
17;20;0,7143049;1;8;Even;Right;Right;0,7023811
19;20;0,6380292;1;8;Even;Right;Right;0,6265278
20;20;0,6933821;1;6;Even;Right;Right;0,6827327
21;20;0,6301806;1;4;Even;Right;Right;0,6181199
22;20;0,5702347;1;2;Even;Right;Right;0,559118
23;20;0,5485759;1;3;Odd;Left;Left;0,5371557
24;20;0,815818;1;1;Odd;Left;Left;0,8036893
25;20;1,686421;1;7;Odd;Left;Left;1,675014
26;20;0,6683227;1;9;Odd;Left;Left;0,6574467
28;20;0,7252728;1;7;Odd;Left;Left;0,7150697
29;20;0,7810149;1;2;Even;Right;Right;0,7697434
30;20;0,644614;1;1;Odd;Left;Left;0,6335542
31;20;0,8375534;1;6;Even;Right;Right;0,8263994
32;20;0,7584734;1;8;Even;Right;Right;0,7487879
33;20;0,6136312;1;4;Even;Right;Right;0,6025533
34;20;0,6693455;1;3;Odd;Left;Left;0,6585106
35;20;0,6011288;1;9;Odd;Left;Left;0,5904587
37;20;0,5608891;1;7;Odd;Left;Left;0,5496976
38;20;0,6758984;1;3;Odd;Left;Left;0,6650083
39;20;1,541379;1;4;Even;Right;Right;1,530544
40;20;0,6553978;1;9;Odd;Left;Left;0,6431981
41;20;1,65219;1;8;Even;Right;Right;1,640127
42;20;0,6258765;1;6;Even;Right;Right;0,6120154
43;20;0,5569165;1;2;Even;Right;Right;0,5459005
44;20;0,6572731;1;1;Odd;Left;Left;0,6456367
46;20;0,6807626;1;3;Odd;Left;Left;0,6703554
47;20;0,6942589;1;4;Even;Right;Right;0,6830037
48;20;0,7827237;1;8;Even;Right;Right;0,7712659
49;20;0,7150116;1;1;Odd;Left;Left;0,7030955
50;20;0,6922991;1;2;Even;Right;Right;0,6804142
51;20;1,231371;1;9;Odd;Left;Left;1,220138
52;20;0,7724618;1;6;Even;Right;Right;0,7614524
53;20;1,631227;1;7;Odd;Left;Left;1,61964
55;20;0,6147812;1;2;Even;Right;Right;0,6013562
56;20;0,6095604;1;3;Odd;Left;Left;0,5991411
57;20;0,781662;1;8;Even;Right;Right;0,7710243
58;20;0,6254309;1;4;Even;Right;Right;0,6147922
59;20;0,6158484;1;9;Odd;Left;Left;0,6047003
60;20;0,7817365;1;6;Even;Right;Right;0,7704913
