Trial No;Subject ID;Reaction Time;Block No;Stimulus Number;Parity;Correct Response;Actual Response;Response Time
68;22;0,9385883;1;6;Even;Right;Right;0,9278541
69;22;0,9157786;1;2;Even;Right;Right;0,8391334
70;22;1,240171;1;4;Even;Right;Right;1,22871
71;22;0,7590476;1;8;Even;Right;Right;0,7479493
73;22;1,106423;1;1;Odd;Left;Left;1,095217
74;22;1,252186;1;2;Even;Right;Right;1,207673
75;22;1,00502;1;4;Even;Right;Right;0,9942713
76;22;1,040307;1;9;Odd;Left;Left;1,029202
77;22;1,137146;1;3;Odd;Left;Left;1,125862
78;22;0,7713194;1;6;Even;Right;Right;0,737075
79;22;0,9038807;1;8;Even;Right;Right;0,8704503
80;22;1,138327;1;7;Odd;Left;Left;1,127021
82;22;0,8606397;1;1;Odd;Left;Left;0,8493988
83;22;0,80349;1;4;Even;Right;Right;0,792255
84;22;0,9173695;1;8;Even;Right;Right;0,9064554
85;22;0,8945422;1;6;Even;Right;Right;0,8832959
86;22;0,9841279;1;3;Odd;Left;Left;0,9730398
87;22;0,9604532;1;9;Odd;Left;Left;0,9490579
88;22;0,7597668;1;2;Even;Right;Right;0,7487144
89;22;1,429918;1;7;Odd;Left;Left;1,41873
91;22;1,03788;1;7;Odd;Left;Left;1,026726
92;22;0,7482436;1;4;Even;Right;Right;0,7369536
93;22;1,362902;1;3;Odd;Left;Left;1,218841
94;22;1,072977;1;8;Even;Right;Right;1,061797
95;22;0,9161671;1;6;Even;Right;Right;0,9049701
96;22;1,005811;1;9;Odd;Left;Left;0,9943768
97;22;0,8038424;1;2;Even;Right;Right;0,7584164
98;22;0,9380608;1;1;Odd;Left;Left;0,927059
100;22;1,138004;1;7;Odd;Left;Left;1,127167
101;22;1,139797;1;9;Odd;Left;Left;1,128273
102;22;0,7593693;1;6;Even;Right;Right;0,7483842
103;22;0,8162263;1;4;Even;Right;Right;0,8050324
104;22;1,163736;1;3;Odd;Left;Left;1,152795
105;22;0,8936781;1;8;Even;Right;Right;0,8826203
106;22;0,8830372;1;2;Even;Right;Right;0,8722135
107;22;1,117557;1;1;Odd;Left;Left;1,10614
109;22;2,715184;1;7;Odd;Left;Left;2,703964
110;22;0,8591919;1;4;Even;Right;Right;0,8484985
