Trial No;Subject ID;Reaction Time;Block No;Stimulus Number;Parity;Correct Response;Actual Response;Response Time
1;06;1,217912;2;3;Odd;Right;Right;1,105472
2;06;0,9830532;2;1;Odd;Right;Right;0,8817226
3;06;1,03906;2;8;Even;Left;Left;0,9726722
4;06;1,239756;2;9;Odd;Right;Right;1,082707
5;06;0,8816399;2;7;Odd;Right;Right;0,8480238
6;06;0,8248591;2;2;Even;Left;Left;0,8144546
7;06;1,353386;2;6;Even;Left;Left;1,218276
8;06;0,9494756;2;4;Even;Left;Left;0,9379076
10;06;0,9400826;2;9;Odd;Right;Right;0,6041155
11;06;1,037934;2;1;Odd;Right;Right;0,818486
12;06;0,9829394;2;7;Odd;Right;Right;0,8034189
13;06;1,060476;2;4;Even;Left;Left;0,9153048
14;06;0,8830932;2;8;Even;Left;Left;0,7047467
15;06;0,8732811;2;6;Even;Left;Left;0,7179927
16;06;0,8150753;2;3;Odd;Right;Right;0,7792273
17;06;0,7925991;2;2;Even;Left;Left;0,78146
19;06;1,051175;2;6;Even;Left;Left;1,016952
20;06;0,9307553;2;1;Odd;Right;Right;0,9201111
21;06;0,9155383;2;8;Even;Left;Left;0,9047066
22;06;0,8249294;2;9;Odd;Right;Right;0,8136312
23;06;0,8161308;2;4;Even;Left;Left;0,7835233
24;06;0,8812445;2;3;Odd;Right;Right;0,8710157
25;06;0,7945945;2;2;Even;Left;Left;0,7826941
26;06;0,8591627;2;7;Odd;Right;Right;0,84797
28;06;0,955402;2;6;Even;Left;Left;0,9442583
29;06;0,849968;2;2;Even;Left;Left;0,8386315
30;06;0,7166596;2;3;Odd;Right;Right;0,6832249
31;06;0,915271;2;9;Odd;Right;Right;0,9041552
32;06;1,093283;2;1;Odd;Right;Right;1,082884
33;06;0,9829676;2;8;Even;Left;Left;0,9719974
34;06;0,9935791;2;7;Odd;Right;Right;0,9823105
35;06;1,083337;2;4;Even;Left;Left;1,072167
37;06;1,752597;2;4;Even;Left;Left;1,741429
38;06;1,541946;2;7;Odd;Right;Right;1,530869
39;06;0,8817347;2;2;Even;Left;Left;0,8709651
40;06;1,08355;2;8;Even;Left;Left;1,039321
41;06;0,9276794;2;1;Odd;Right;Right;0,9168125
42;06;0,7396631;2;6;Even;Left;Left;0,7284972
43;06;0,8595004;2;9;Odd;Right;Right;0,8480609
44;06;1,018395;2;3;Odd;Right;Right;1,006888
46;06;0,8495986;2;6;Even;Left;Left;0,8389052
47;06;0,8501369;2;2;Even;Left;Left;0,8388829
48;06;0,7808713;2;4;Even;Left;Left;0,7701678
49;06;1,641449;2;9;Odd;Right;Right;1,629884
50;06;0,8824072;2;7;Odd;Right;Right;0,7593883
51;06;0,8958114;2;1;Odd;Right;Right;0,8846184
52;06;0,7594829;2;3;Odd;Right;Right;0,7488214
53;06;1,107304;2;8;Even;Left;Left;1,095086
55;06;0,7368062;2;8;Even;Left;Left;0,7255688
56;06;0,9419006;2;9;Odd;Right;Right;0,9291002
57;06;0,8490877;2;3;Odd;Right;Right;0,8377793
58;06;1,853026;2;2;Even;Left;Left;1,842392
59;06;0,8933883;2;4;Even;Left;Left;0,8825241
60;06;0,9940416;2;6;Even;Left;Left;0,9828396
61;06;0,9171971;2;7;Odd;Right;Right;0,9062019
62;06;0,8588649;2;1;Odd;Right;Right;0,8475023
64;06;0,9154944;2;2;Even;Left;Left;0,8452977
65;06;1,440616;2;3;Odd;Right;Right;1,316761
66;06;0,982816;2;7;Odd;Right;Right;0,9716744
67;06;0,9933716;2;6;Even;Left;Left;0,4581276
68;06;2,143059;2;1;Odd;Right;Right;2,076314
69;06;1,116859;2;9;Odd;Right;Right;0,9936802
70;06;0,9174432;2;4;Even;Left;Left;0,7167697
71;06;0,8375111;2;8;Even;Left;Left;0,8153408
73;06;0,871951;2;4;Even;Left;Left;0,603264
74;06;0,8595328;2;6;Even;Left;Left;0,7030609
75;06;0,9157238;2;7;Odd;Right;Right;0,9046791
76;06;0,8042921;2;2;Even;Left;Left;0,6811656
77;06;0,9364253;2;1;Odd;Right;Right;0,9271319
78;06;0,9589341;2;9;Odd;Right;Right;0,8805719
79;06;1,429564;2;3;Odd;Right;Right;1,273328
80;06;1,271999;2;8;Even;Left;Left;0,9149472
82;06;1,004477;2;3;Odd;Right;Right;0,9936478
83;06;0,871217;2;7;Odd;Right;Right;0,8603809
84;06;1,117052;2;8;Even;Left;Left;1,106138
85;06;0,9844017;2;2;Even;Left;Left;0,9734172
86;06;1,597977;2;9;Odd;Right;Right;1,586841
87;06;0,8822708;2;4;Even;Left;Left;0,849138
88;06;1,150078;2;1;Odd;Right;Right;1,139028
89;06;0,8155226;2;6;Even;Left;Left;0,8047157
91;06;0,983868;2;9;Odd;Right;Right;0,9730867
92;06;0,8479905;2;7;Odd;Right;Right;0,8369505
93;06;0,9153575;2;4;Even;Left;Left;0,9041581
94;06;1,027181;2;1;Odd;Right;Right;1,015765
95;06;1,998945;2;2;Even;Left;Left;1,987866
96;06;1,063948;2;8;Even;Left;Left;1,0532
97;06;1,630912;2;3;Odd;Right;Right;1,195266
98;06;1,005239;2;6;Even;Left;Left;0,7809513
100;06;0,994414;2;8;Even;Left;Left;0,3018472
101;06;0,914557;2;9;Odd;Right;Right;0,8374485
102;06;0,9726633;2;3;Odd;Right;Right;0,9612836
103;06;0,8483178;2;7;Odd;Right;Right;0,8372822
104;06;0,8174461;2;2;Even;Left;Left;0,8061177
105;06;0,8149636;2;6;Even;Left;Left;0,8037824
106;06;0,8706531;2;4;Even;Left;Left;0,7918109
107;06;1,004261;2;1;Odd;Right;Right;0,9937603
109;06;0,9055548;2;4;Even;Left;Left;0,8940379
110;06;0,9495251;2;8;Even;Left;Left;0,9384062
111;06;0,8720266;2;7;Odd;Right;Right;0,8609974
112;06;0,9995614;2;9;Odd;Right;Right;0,9888965
113;06;1,228004;2;1;Odd;Right;Right;1,08312
114;06;1,341058;2;3;Odd;Right;Right;1,219254
115;06;0,8162383;2;2;Even;Left;Left;0,7154647
116;06;0,8555006;2;6;Even;Left;Left;0,8442016
118;06;0,7905465;2;9;Odd;Right;Right;0,781016
119;06;1,413366;2;2;Even;Left;Left;1,401822
120;06;1,09346;2;8;Even;Left;Left;0,9148555
121;06;0,7155163;2;4;Even;Left;Left;0,7032841
122;06;0,8374605;2;3;Odd;Right;Right;0,7819009
123;06;1,014413;2;6;Even;Left;Left;0,3121147
124;06;1,015983;2;1;Odd;Right;Right;1,00502
125;06;1,13398;2;7;Odd;Right;Right;0,6313035
127;06;0,9039253;2;2;Even;Left;Left;0,8925226
128;06;1,563272;2;3;Odd;Right;Right;1,317771
129;06;1,028357;2;4;Even;Left;Left;0,345273
130;06;0,9826458;2;7;Odd;Right;Right;0,3016813
131;06;0,9822032;2;1;Odd;Right;Right;0,804235
132;06;0,9391674;2;8;Even;Left;Left;0,9278784
133;06;1,07529;2;6;Even;Left;Left;1,064123
134;06;0,8531983;2;9;Odd;Right;Right;0,2576026
Trial No;Subject ID;Reaction Time;Block No;Stimulus Number;Parity;Correct Response;Actual Response;Response Time
1;06;1,775219;1;8;Even;Right;Right;1,641331
2;06;0,8153535;1;1;Odd;Left;Left;0,6363842
3;06;0,9578053;1;2;Even;Right;Right;0,2776386
4;06;0,8373191;1;7;Odd;Left;Left;0,2781506
5;06;0,9717511;1;6;Even;Right;Right;0,4125555
6;06;0,9711967;1;9;Odd;Left;Left;0,2898816
7;06;1,047713;1;3;Odd;Left;Left;1,038741
8;06;0,8931254;1;4;Even;Right;Right;0,3574595
10;06;0,8160454;1;9;Odd;Left;Left;0,3403318
11;06;0,8577238;1;6;Even;Right;Right;0,3791652
12;06;0,837665;1;2;Even;Right;Right;0,3469907
13;06;1,182058;1;8;Even;Right;Right;0,5301405
14;06;0,9719453;1;4;Even;Right;Right;0,3782388
15;06;1,072476;1;3;Odd;Left;Left;1,062037
16;06;0,8597811;1;1;Odd;Left;Left;0,3246991
17;06;0,8258054;1;7;Odd;Left;Left;0,2882634
19;06;0,8373614;1;7;Odd;Left;Left;0,3132699
20;06;1,116758;1;8;Even;Right;Right;0,5362904
21;06;0,9372134;1;3;Odd;Left;Left;0,9266827
22;06;2,445712;1;6;Even;Right;Right;2,434508
23;06;1,038961;1;4;Even;Right;Right;0,2678614
24;06;0,8734009;1;2;Even;Right;Right;0,2924659
25;06;0,8601429;1;9;Odd;Left;Left;0,2778162
26;06;0,844777;1;1;Odd;Left;Left;0,292331
28;06;0,82568;1;7;Odd;Left;Left;0,3401053
29;06;0,972146;1;4;Even;Right;Right;0,3238252
30;06;1,64267;1;1;Odd;Left;Left;0,9616402
31;06;0,8600459;1;9;Odd;Left;Right;0,3452374
32;06;2,574505;1;2;Even;Right;Right;0,7312367
33;06;1,262152;1;3;Odd;Left;Left;0,2573483
34;06;0,9606001;1;6;Even;Right;Right;0,9493545
35;06;1,786714;1;8;Even;Right;Right;1,083609
37;06;0,937144;1;6;Even;Right;Right;0,2993232
38;06;0,9144597;1;4;Even;Right;Right;0,2556244
39;06;0,7596109;1;8;Even;Right;Right;0,3024646
40;06;0,9164345;1;3;Odd;Left;Left;0,3348615
41;06;1,239489;1;7;Odd;Left;Left;0,4795836
42;06;0,9501413;1;2;Even;Right;Right;0,3138114
43;06;0,9710112;1;1;Odd;Left;Left;0,3014708
44;06;0,9583344;1;9;Odd;Left;Left;0,2593756
46;06;1,519167;1;4;Even;Right;Right;1,002911
47;06;0,8925657;1;6;Even;Right;Right;0,2748934
48;06;1,184158;1;9;Odd;Left;Left;0,7028509
49;06;1,03544;1;2;Even;Right;Right;1,027381
50;06;1,405689;1;7;Odd;Left;Left;0,8298121
51;06;0,9605816;1;3;Odd;Left;Left;0,4807527
52;06;1,127104;1;1;Odd;Left;Left;0,778677
53;06;1,138512;1;8;Even;Right;Right;0,324983
55;06;0,9823992;1;9;Odd;Left;Left;0,2004563
56;06;0,8817646;1;7;Odd;Left;Left;0,2127947
57;06;0,8934045;1;3;Odd;Left;Left;0,2569661
58;06;1,036228;1;8;Even;Right;Right;0,3374232
59;06;0,78197;1;4;Even;Right;Right;0,2568565
60;06;1,463085;1;1;Odd;Left;Left;0,9451733
61;06;1,138752;1;2;Even;Right;Right;0,26734
62;06;0,8592143;1;6;Even;Right;Right;0,33533
64;06;0,8391951;1;7;Odd;Left;Left;0,2344077
65;06;0,9943939;1;1;Odd;Left;Left;0,9830232
66;06;0,9138899;1;9;Odd;Left;Left;0,9037736
67;06;1,541844;1;2;Even;Right;Right;0,9286358
68;06;1,161542;1;8;Even;Right;Right;0,6031662
69;06;1,106535;1;3;Odd;Left;Left;0,29101
70;06;1,027578;1;4;Even;Right;Right;0,2679806
71;06;0,9189499;1;6;Even;Right;Right;0,313707
73;06;0,8943461;1;3;Odd;Left;Left;0,290139
74;06;1,563724;1;6;Even;Right;Right;1,00401
75;06;0,8414987;1;1;Odd;Left;Left;0,2938786
76;06;1,083856;1;9;Odd;Left;Left;0,5380092
77;06;0,9600777;1;4;Even;Right;Right;0,2794949
78;06;1,117105;1;2;Even;Right;Right;0,538715
