Trial No;Subject ID;Reaction Time;Block No;Stimulus Number;Parity;Correct Response;Actual Response;Response Time
1;12;1,419554;2;4;Even;Left;Left;1,408362
2;12;0,7915403;2;3;Odd;Right;Right;0,411941
3;12;1,013927;2;2;Even;Left;Left;0,9247428
4;12;0,8606085;2;8;Even;Left;Left;0,8492128
5;12;0,828073;2;6;Even;Left;Left;0,8170519
6;12;0,9070022;2;1;Odd;Right;Right;0,8961402
7;12;0,7941571;2;9;Odd;Right;Right;0,7831408
8;12;0,9180793;2;7;Odd;Right;Right;0,9070554
10;12;0,8256008;2;9;Odd;Right;Right;0,8031393
11;12;0,9144821;2;3;Odd;Right;Right;0,3339613
12;12;0,8150061;2;2;Even;Left;Left;0,5954512
13;12;0,8168507;2;7;Odd;Right;Right;0,8057777
14;12;0,9946908;2;8;Even;Left;Left;0,9837001
15;12;1,206525;2;4;Even;Left;Left;1,19524
16;12;0,8282003;2;6;Even;Left;Left;0,8171124
17;12;0,834352;2;1;Odd;Right;Right;0,8230772
19;12;0,9385549;2;3;Odd;Right;Right;0,8608132
20;12;1,150442;2;4;Even;Left;Left;0,5138242
21;12;0,7811244;2;8;Even;Left;Left;0,7702093
22;12;0,8378794;2;2;Even;Left;Left;0,3925528
23;12;0,8153276;2;9;Odd;Right;Right;0,4813451
24;12;0,8622391;2;7;Odd;Right;Right;0,3021002
25;12;0,7581452;2;6;Even;Left;Left;0,657407
26;12;0,9386648;2;1;Odd;Right;Right;0,4695386
28;12;1,017856;2;8;Even;Left;Left;0,2915066
29;12;0,7909395;2;7;Odd;Right;Right;0,7796041
30;12;0,8534434;2;2;Even;Left;Left;0,8425696
31;12;0,7243239;2;3;Odd;Right;Right;0,3017381
32;12;0,7362234;2;9;Odd;Right;Right;0,7137504
33;12;0,7826225;2;1;Odd;Right;Right;0,7716882
34;12;0,8509496;2;6;Even;Left;Left;0,4554712
35;12;0,9489397;2;4;Even;Left;Left;0,602938
37;12;0,8161665;2;1;Odd;Right;Right;0,8048165
38;12;0,8379225;2;4;Even;Left;Left;0,5812413
39;12;1,169787;2;2;Even;Left;Left;1,159485
40;12;0,7718054;2;7;Odd;Right;Right;0,7590184
41;12;0,8148384;2;6;Even;Left;Left;0,8032606
42;12;0,7371666;2;9;Odd;Right;Right;0,7260195
43;12;0,9176099;2;8;Even;Left;Left;0,9059059
44;12;0,8135303;2;3;Odd;Right;Right;0,3210535
46;12;0,9159819;2;4;Even;Left;Left;0,9051412
47;12;0,8299952;2;7;Odd;Right;Right;0,6032093
48;12;0,8582505;2;1;Odd;Right;Right;0,4129885
49;12;0,8908838;2;6;Even;Left;Left;0,3318967
50;12;0,9550206;2;8;Even;Left;Left;0,8308596
51;12;0,938359;2;3;Odd;Right;Right;0,9274658
52;12;0,9394421;2;2;Even;Left;Left;0,9280748
53;12;1,161912;2;9;Odd;Right;Right;0,6060658
55;12;1,015227;2;8;Even;Left;Left;0,3592448
56;12;0,9299398;2;3;Odd;Right;Right;0,4584946
57;12;0,736913;2;6;Even;Left;Left;0,680976
58;12;0,8465809;2;7;Odd;Right;Right;0,4581903
59;12;0,8591295;2;4;Even;Left;Left;0,3136014
60;12;0,8370707;2;1;Odd;Right;Right;0,825778
61;12;0,8020603;2;2;Even;Left;Left;0,4450769
62;12;0,8604893;2;9;Odd;Right;Right;0,8493438
64;12;1,147859;2;3;Odd;Right;Right;1,136744
65;12;0,9385093;2;8;Even;Left;Left;0,7147664
66;12;0,7158508;2;7;Odd;Right;Right;0,7048076
67;12;2,605131;2;4;Even;Left;Left;2,593893
68;12;0,8997781;2;6;Even;Left;Left;0,8549594
69;12;0,858842;2;2;Even;Left;Left;0,5238183
70;12;0,7923469;2;9;Odd;Right;Right;0,7829927
71;12;0,8149607;2;1;Odd;Right;Right;0,8034528
73;12;0,8849945;2;7;Odd;Right;Right;0,8744789
74;12;0,8071423;2;3;Odd;Right;Right;0,795728
75;12;0,9942971;2;6;Even;Left;Left;0,9832132
76;12;0,7149224;2;2;Even;Left;Left;0,7035955
77;12;0,7892439;2;1;Odd;Right;Right;0,6881698
78;12;0,8152571;2;4;Even;Left;Left;0,6924365
79;12;0,8245134;2;9;Odd;Right;Right;0,8029172
80;12;0,9827241;2;8;Even;Left;Left;0,8489079
82;12;1,160946;2;4;Even;Left;Left;1,149935
83;12;0,9713189;2;6;Even;Left;Left;0,9606013
84;12;0,9391577;2;1;Odd;Right;Right;0,928159
85;12;0,9487025;2;8;Even;Left;Left;0,8595186
86;12;0,7829499;2;9;Odd;Right;Right;0,7716733
87;12;0,8733987;2;2;Even;Left;Left;0,7833626
88;12;0,7731645;2;3;Odd;Right;Right;0,7620767
89;12;0,8137071;2;7;Odd;Right;Right;0,8030377
91;12;0,8621703;2;7;Odd;Right;Right;0,6948946
92;12;0,8358099;2;8;Even;Left;Left;0,6347447
93;12;0,9033141;2;4;Even;Left;Left;0,8924927
94;12;0,9380188;2;6;Even;Left;Left;0,926419
95;12;0,8076149;2;3;Odd;Right;Right;0,7972184
96;12;0,8898976;2;9;Odd;Right;Right;0,8783906
97;12;0,8230028;2;2;Even;Left;Left;0,8115113
98;12;0,8379727;2;1;Odd;Right;Right;0,8265499
100;12;0,8251951;2;9;Odd;Right;Right;0,8138828
101;12;0,8826026;2;1;Odd;Right;Right;0,8711715
102;12;0,7597877;2;6;Even;Left;Left;0,7485898
103;12;0,7593765;2;8;Even;Left;Left;0,5576743
104;12;0,70224;2;7;Odd;Right;Right;0,689519
105;12;0,8142882;2;3;Odd;Right;Right;0,8026453
106;12;0,859004;2;4;Even;Left;Left;0,3011205
107;12;0,758593;2;2;Even;Left;Left;0,7294403
109;12;0,8396357;2;4;Even;Left;Left;0,8281243
110;12;0,759717;2;1;Odd;Right;Right;0,7483658
111;12;0,7162991;2;2;Even;Left;Left;0,7050966
112;12;0,7683455;2;7;Odd;Right;Right;0,2895864
113;12;0,8390309;2;6;Even;Left;Left;0,827822
114;12;0,7929237;2;8;Even;Left;Left;0,7815776
115;12;0,8822467;2;3;Odd;Right;Right;0,8712603
116;12;0,8453537;2;9;Odd;Right;Right;0,4228097
118;12;0,8140309;2;1;Odd;Right;Right;0,8026649
119;12;0,89307;2;2;Even;Left;Left;0,8819993
120;12;0,6580246;2;8;Even;Left;Left;0,6484571
121;12;0,7368963;2;7;Odd;Right;Right;0,3355774
122;12;0,9831552;2;9;Odd;Right;Right;0,9722651
123;12;0,6784992;2;6;Even;Left;Left;0,5773804
124;12;0,7173904;2;4;Even;Left;Left;0,3151009
125;12;0,7721103;2;3;Odd;Right;Right;0,7611827
127;12;0,7918916;2;8;Even;Left;Left;0,7807958
128;12;0,8822175;2;4;Even;Left;Left;0,2796183
129;12;0,75029;2;2;Even;Left;Left;0,7385939
130;12;0,7627677;2;7;Odd;Right;Right;0,3692776
131;12;0,8143832;2;6;Even;Left;Left;0,6358392
132;12;0,9065419;2;9;Odd;Right;Right;0,8955846
133;12;0,8175306;2;3;Odd;Right;Right;0,4140697
134;12;0,8373149;2;1;Odd;Right;Right;0,4031901
Trial No;Subject ID;Reaction Time;Block No;Stimulus Number;Parity;Correct Response;Actual Response;Response Time
1;12;1,899415;1;6;Even;Right;Right;1,888047
2;12;0,7780898;1;2;Even;Right;Right;0,7671987
3;12;1,138581;1;3;Odd;Left;Left;1,125507
4;12;0,8946198;1;4;Even;Right;Right;0,8834428
5;12;1,384268;1;7;Odd;Left;Left;1,369436
6;12;1,078197;1;9;Odd;Left;Left;1,066918
7;12;1,016335;1;1;Odd;Left;Left;1,004971
8;12;0,860579;1;8;Even;Right;Right;0,8493841
10;12;0,9470149;1;3;Odd;Left;Left;0,7704808
11;12;0,8936534;1;6;Even;Right;Right;0,736385
12;12;0,7395882;1;4;Even;Right;Right;0,7284521
13;12;0,8347613;1;2;Even;Right;Right;0,4675108
14;12;0,8598921;1;1;Odd;Left;Left;0,8481957
15;12;0,9820001;1;8;Even;Right;Right;0,9699563
16;12;0,9377992;1;9;Odd;Left;Left;0,7582157
17;12;0,9718269;1;7;Odd;Left;Left;0,6814101
19;12;0,8590223;1;4;Even;Right;Right;0,8465644
20;12;1,059051;1;1;Odd;Left;Left;1,043745
21;12;0,7147855;1;2;Even;Right;Right;0,7037759
22;12;2,079005;1;7;Odd;Left;Left;1,977638
23;12;1,005617;1;3;Odd;Left;Left;0,995334
24;12;1,038001;1;9;Odd;Left;Left;1,027324
25;12;0,9605975;1;8;Even;Right;Right;0,9496972
26;12;0,7905272;1;6;Even;Right;Right;0,7791519
28;12;0,7921942;1;7;Odd;Left;Left;0,5918177
29;12;0,9537234;1;1;Odd;Left;Left;0,9424828
30;12;0,8019201;1;8;Even;Right;Right;0,7902023
31;12;0,7619641;1;4;Even;Right;Right;0,7392415
32;12;0,671137;1;2;Even;Right;Right;0,6599915
33;12;0,7372189;1;6;Even;Right;Right;0,2796526
34;12;2,066382;1;9;Odd;Left;Left;2,055286
35;12;1,034532;1;3;Odd;Left;Left;0,9388003
37;12;0,9388779;1;3;Odd;Left;Left;0,8712157
38;12;0,8179521;1;8;Even;Right;Right;0,7172009
39;12;1,037338;1;6;Even;Right;Right;0,9926121
40;12;0,8149004;1;2;Even;Right;Right;0,8038693
41;12;0,7151743;1;4;Even;Right;Right;0,7040306
42;12;0,8710513;1;7;Odd;Left;Left;0,859127
43;12;1,183608;1;9;Odd;Left;Left;1,161371
44;12;0,9998729;1;1;Odd;Left;Left;0,989736
46;12;0,7148354;1;8;Even;Right;Right;0,7034702
47;12;0,9589247;1;9;Odd;Left;Left;0,9486756
48;12;0,9933944;1;4;Even;Right;Right;0,9823355
49;12;0,9491252;1;7;Odd;Left;Left;0,8376638
50;12;0,970294;1;3;Odd;Left;Left;0,827911
51;12;0,9582815;1;1;Odd;Left;Left;0,9484273
52;12;0,8054541;1;2;Even;Right;Right;0,7941111
53;12;0,7787673;1;6;Even;Right;Right;0,7676021
55;12;1,111507;1;9;Odd;Left;Left;1,096268
56;12;0,7597292;1;8;Even;Right;Right;0,7484651
57;12;0,7932337;1;6;Even;Right;Right;0,7822968
58;12;0,8711396;1;1;Odd;Left;Left;0,8601438
59;12;0,984201;1;3;Odd;Left;Left;0,8431562
60;12;1,060468;1;7;Odd;Left;Left;1,050188
61;12;0,8158329;1;4;Even;Right;Right;0,8033811
62;12;0,6687902;1;2;Even;Right;Right;0,6578493
64;12;0,9152461;1;9;Odd;Left;Left;0,8866088
65;12;0,8800642;1;8;Even;Right;Right;0,8459431
66;12;0,8144837;1;3;Odd;Left;Left;0,4351685
67;12;0,8370028;1;2;Even;Right;Right;0,7318186
68;12;0,7721239;1;4;Even;Right;Right;0,7249846
69;12;1,061141;1;7;Odd;Left;Left;0,5127746
70;12;1,158984;1;1;Odd;Left;Left;1,099106
71;12;0,7256017;1;6;Even;Right;Right;0,6246594
73;12;0,7602794;1;9;Odd;Left;Left;0,7479428
74;12;1,047218;1;3;Odd;Left;Left;1,038153
75;12;0,5785926;1;4;Even;Right;Right;0,5673816
76;12;0,8167883;1;8;Even;Right;Right;0,8056154
77;12;0,8612975;1;2;Even;Right;Right;0,8504757
78;12;0,7596253;1;6;Even;Right;Right;0,7482303
79;12;0,9052011;1;7;Odd;Left;Left;0,8940491
80;12;0,7708863;1;1;Odd;Left;Left;0,7597591
82;12;0,8408836;1;9;Odd;Left;Left;0,8295751
83;12;0,7163943;1;4;Even;Right;Right;0,7051481
84;12;0,7587196;1;1;Odd;Left;Left;0,7472128
85;12;0,7590654;1;6;Even;Right;Right;0,3577371
86;12;0,8835782;1;3;Odd;Left;Left;0,8392545
87;12;2,098209;1;2;Even;Right;Right;1,985544
88;12;1,00181;1;7;Odd;Left;Left;0,7885572
89;12;0,9941107;1;8;Even;Right;Right;0,9830888
91;12;0,7508119;1;6;Even;Right;Right;0,7397075
92;12;0,6921584;1;2;Even;Right;Right;0,6810479
93;12;1,04193;1;9;Odd;Left;Left;1,008365
94;12;0,934668;1;3;Odd;Left;Left;0,9236655
95;12;0,9366968;1;7;Odd;Left;Left;0,8130833
96;12;1,016675;1;1;Odd;Left;Left;0,9156152
97;12;0,7147508;1;4;Even;Right;Right;0,7035311
98;12;0,7594782;1;8;Even;Right;Right;0,7483911
100;12;1,094801;1;9;Odd;Left;Left;1,054052
101;12;1,059562;1;8;Even;Right;Right;1,048033
102;12;0,9163126;1;1;Odd;Left;Left;0,8825019
103;12;0,7920557;1;2;Even;Right;Right;0,7809444
104;12;0,9252481;1;4;Even;Right;Right;0,9045788
105;12;0,8164497;1;6;Even;Right;Right;0,8050283
106;12;1,152816;1;3;Odd;Left;Left;1,14164
107;12;0,9385473;1;7;Odd;Left;Left;0,8933961
109;12;0,9158549;1;3;Odd;Left;Left;0,9047924
110;12;0,8393899;1;9;Odd;Left;Left;0,8282497
111;12;0,7367823;1;4;Even;Right;Right;0,7255003
112;12;0,6936236;1;2;Even;Right;Right;0,2724421
113;12;1,050485;1;7;Odd;Left;Left;1,039253
114;12;0,9153717;1;6;Even;Right;Right;0,4375662
115;12;1,160936;1;1;Odd;Left;Left;1,105106
116;12;0,8601459;1;8;Even;Right;Right;0,8488773
118;12;1,039101;1;1;Odd;Left;Left;1,027869
119;12;0,9727146;1;9;Odd;Left;Left;0,9615233
120;12;0,7707382;1;2;Even;Right;Right;0,6953533
121;12;2,21073;1;7;Odd;Left;Left;1,641103
122;12;0,7936212;1;6;Even;Right;Right;0,7821851
123;12;1,039386;1;3;Odd;Left;Left;1,02789
124;12;0,8733203;1;8;Even;Right;Right;0,8623756
125;12;0,8721756;1;4;Even;Right;Right;0,8611473
127;12;0,8827079;1;1;Odd;Left;Left;0,8715519
128;12;0,9159807;1;2;Even;Right;Right;0,5594407
129;12;0,8141277;1;3;Odd;Left;Left;0,8029364
130;12;0,8512805;1;7;Odd;Left;Left;0,8398784
131;12;0,7950116;1;6;Even;Right;Right;0,7839769
132;12;1,261694;1;9;Odd;Left;Left;1,250426
133;12;0,7798927;1;4;Even;Right;Right;0,766276
134;12;0,8836238;1;8;Even;Right;Right;0,8724558

