Trial No;Subject ID;Reaction Time;Block No;Stimulus Number;Parity;Correct Response;Actual Response;Response Time
1;128;1,093208;1;1;Odd;Left;Left;0,915573
2;128;4,27583;1;2;Even;Right;Right;3,91917
3;128;0,9038288;1;9;Odd;Left;Left;0,8926133
4;128;0,9629751;1;4;Even;Right;Right;0,4170409
5;128;0,938656;1;7;Odd;Left;Left;0,8824838
6;128;3,853212;1;8;Even;Right;Right;3,842365
7;128;1,551357;1;3;Odd;Left;Left;0,3176415
8;128;1,227504;1;6;Even;Right;Right;0,3268784
10;128;1,050306;1;4;Even;Right;Left;0,3575742
11;128;1,127792;1;6;Even;Right;Right;1,11652
12;128;1,059996;1;3;Odd;Left;Left;1,048741
13;128;1,262115;1;8;Even;Right;Right;1,251074
14;128;15,52343;1;9;Odd;Left;Left;14,99923
15;128;1,096589;1;2;Even;Right;Left;0,4732919
16;128;0,9719331;1;1;Odd;Left;Right;0,3348389
17;128;1,101807;1;7;Odd;Left;Right;1,091988
19;128;0,979256;1;7;Odd;Left;Right;0,3984956
20;128;0,8191373;1;4;Even;Right;Left;0,325657
21;128;0,7150977;1;2;Even;Right;Right;0,3598608
22;128;1,071806;1;6;Even;Right;Right;0,334736
23;128;1,061518;1;3;Odd;Left;Left;0,6037461
24;128;0,4787058;1;8;Even;Right;Left;0,4200557
25;128;0,590848;1;1;Odd;Left;Left;0,4114006
26;128;0,3951154;1;9;Odd;Left;Left;0,3720015
28;128;0,3127328;1;4;Even;Right;Left;0,3014864
29;128;0,2550734;1;3;Odd;Left;Left;0,2443382
30;128;0,2260417;1;9;Odd;Left;Left;0,2150222
31;128;0,2003564;1;2;Even;Right;Left;0,1895282
32;128;0,1555008;1;1;Odd;Left;Left;0,144187
33;128;0,08882539;1;8;Even;Right;Left;0,07802378
34;128;0,09021087;1;6;Even;Right;Left;0,07896523
35;128;0,07730307;1;7;Odd;Left;Left;0,06724236
37;128;0,189341;1;8;Even;Right;Right;0,1781242
38;128;0,07729744;1;1;Odd;Left;Right;0,06664529
39;128;0,1226129;1;3;Odd;Left;Right;0,111753
40;128;0,1450017;1;4;Even;Right;Right;0,1340698
41;128;0,09903172;1;7;Odd;Left;Right;0,08853669
42;128;0,1453975;1;2;Even;Right;Right;0,1342167
43;128;0,0995151;1;9;Odd;Left;Right;0,08841943
44;128;0,1658433;1;6;Even;Right;Right;0,1567476
46;128;0,1345463;1;6;Even;Right;Right;0,1228336
47;128;0,1595554;1;3;Odd;Left;Right;0,1471552
48;128;1,105958;1;1;Odd;Left;Right;1,094154
49;128;0,1344244;1;9;Odd;Left;Right;0,121502
50;128;0,1116503;1;4;Even;Right;Right;0,1002609
51;128;0,1781766;1;8;Even;Right;Right;0,167414
52;128;0,366494;1;7;Odd;Left;Right;0,3554872
53;128;0,6471991;1;2;Even;Right;Right;0,6366688
55;128;0,2130161;1;2;Even;Right;Right;0,2012391
56;128;0,2146203;1;8;Even;Right;Right;0,2036956
57;128;0,6127966;1;6;Even;Right;Left;0,6009927
58;128;1,474155;1;7;Odd;Left;Right;1,46278
59;128;1,006155;1;4;Even;Right;Left;0,9838068
60;128;3,318892;1;9;Odd;Left;Right;3,307458
61;128;0,8936113;1;1;Odd;Left;Left;0,8827392
62;128;0,1785986;1;3;Odd;Left;Right;0,1674342
64;128;0,1866103;1;7;Odd;Left;Right;0,1764175
65;128;0,1569394;1;3;Odd;Left;Right;0,1454508
66;128;0,1441333;1;8;Even;Right;Right;0,1341102
67;128;0,2008663;1;9;Odd;Left;Right;0,1898652
68;128;0,1341242;1;1;Odd;Left;Right;0,123597
69;128;0,1675832;1;2;Even;Right;Right;0,1564683
70;128;0,144815;1;6;Even;Right;Right;0,1350675
71;128;0,1449146;1;4;Even;Right;Right;0,1323008
73;128;0,09047837;1;7;Odd;Left;Right;0,07910269
74;128;0,4348292;1;2;Even;Right;Left;0,4236012
75;128;5,059155;1;3;Odd;Left;Right;4,991951
76;128;0,2203787;1;9;Odd;Left;Right;0,20905
