Trial No;Subject ID;Reaction Time;Block No;Stimulus Number;Parity;Correct Response;Actual Response;Response Time
1;09;3,40671;1;3;Odd;Left;Left;2,120969
2;09;1,012512;1;1;Odd;Left;Left;0,760222
3;09;2,378766;1;8;Even;Right;Right;2,06427
4;09;1,497045;1;2;Even;Right;Right;1,192609
5;09;1,763155;1;6;Even;Right;Right;1,159641
6;09;1,477141;1;7;Odd;Left;Left;1,057968
7;09;1,008575;1;9;Odd;Left;Left;0,6024352
8;09;1,183173;1;4;Even;Right;Right;0,8853501
10;09;1,197306;1;2;Even;Right;Left;0,941404
11;09;1,657494;1;7;Odd;Left;Left;1,443912
12;09;1,876575;1;8;Even;Right;Right;1,652716
13;09;1,63227;1;6;Even;Right;Right;1,430321
14;09;1,791626;1;3;Odd;Left;Left;1,561015
15;09;1,095078;1;1;Odd;Left;Left;0,8027109
16;09;2,250837;1;9;Odd;Left;Left;1,972801
17;09;5,006535;1;4;Even;Right;Right;4,671134
19;09;1,255351;1;7;Odd;Left;Left;0,9919529
20;09;2,302309;1;8;Even;Right;Right;2,068875
21;09;1,317734;1;9;Odd;Left;Left;0,8487142
22;09;1,443636;1;4;Even;Right;Right;1,141824
23;09;1,003395;1;6;Even;Right;Right;0,6766295
24;09;1,030214;1;1;Odd;Left;Left;0,5595574
25;09;1,965773;1;2;Even;Right;Right;1,763799
26;09;1,598914;1;3;Odd;Left;Left;1,214658
28;09;1,014446;1;3;Odd;Left;Left;0,7053751
29;09;1,160763;1;1;Odd;Left;Left;0,7840701
30;09;2,111253;1;8;Even;Right;Right;1,596282
31;09;1,586537;1;7;Odd;Left;Left;1,306673
32;09;2,304481;1;6;Even;Right;Right;2,026582
33;09;1,30772;1;4;Even;Right;Right;0,9504808
34;09;1,238782;1;2;Even;Right;Right;0,9836605
35;09;0,9625666;1;9;Odd;Left;Left;0,7167664
37;09;1,250762;1;2;Even;Right;Right;1,012809
38;09;1,401156;1;4;Even;Right;Right;1,154328
39;09;1,085392;1;7;Odd;Left;Left;0,9067089
40;09;0,9845163;1;1;Odd;Left;Left;0,7826048
41;09;1,813828;1;9;Odd;Left;Right;1,634914
42;09;2,958536;1;8;Even;Right;Right;2,736864
43;09;0,9607597;1;3;Odd;Left;Left;0,7820476
44;09;2,008614;1;6;Even;Right;Right;1,762186
46;09;1,115884;1;9;Odd;Left;Left;0,9606873
47;09;1,716166;1;4;Even;Right;Right;1,4722
48;09;1,261488;1;1;Odd;Left;Left;1,024458
49;09;2,170645;1;6;Even;Right;Right;1,613267
50;09;1,6297;1;2;Even;Right;Right;1,340809
51;09;1,027813;1;3;Odd;Left;Left;0,8678495
52;09;2,746889;1;8;Even;Right;Right;2,568165
53;09;1,47734;1;7;Odd;Left;Left;1,46591
55;09;1,138862;1;7;Odd;Left;Left;1,017642
56;09;3,475214;1;3;Odd;Left;Left;3,464103
57;09;2,450282;1;4;Even;Right;Right;2,155449
58;09;1,415397;1;8;Even;Right;Right;1,037448
59;09;1,141334;1;9;Odd;Left;Left;0,7837758
60;09;2,6123;1;1;Odd;Left;Right;2,33288
61;09;2,927494;1;6;Even;Right;Right;2,637918
62;09;1,275089;1;2;Even;Right;Right;1,04188
64;09;1,076032;1;9;Odd;Left;Left;0,8522744
65;09;1,349927;1;1;Odd;Left;Left;1,115436
66;09;1,270829;1;3;Odd;Left;Left;1,1038
67;09;1,18391;1;4;Even;Right;Right;0,938151
68;09;1,430106;1;7;Odd;Left;Left;0,9916739
69;09;1,138946;1;6;Even;Right;Right;0,872069
70;09;3,94937;1;2;Even;Right;Right;3,519002
71;09;1,251914;1;8;Even;Right;Right;0,8751954
73;09;1,360574;1;2;Even;Right;Right;0,9475712
74;09;2,234229;1;6;Even;Right;Right;1,616712
75;09;1,318824;1;8;Even;Right;Right;1,031912
76;09;1,051066;1;3;Odd;Left;Left;0,7242643
77;09;1,250475;1;9;Odd;Left;Left;0,9792792
78;09;0,9588792;1;1;Odd;Left;Left;0,6928346
79;09;1,003973;1;7;Odd;Left;Left;0,4221282
80;09;1,895562;1;4;Even;Right;Left;1,083881
82;09;2,193159;1;3;Odd;Left;Left;1,958686
83;09;1,026956;1;7;Odd;Left;Left;0,84944
84;09;1,035222;1;9;Odd;Left;Left;0,5362012
85;09;4,053334;1;6;Even;Right;Right;2,50241
86;09;1,472427;1;4;Even;Right;Right;1,094893
87;09;1,0182;1;1;Odd;Left;Left;0,4250231
88;09;2,04763;1;8;Even;Right;Right;1,62045
89;09;1,441674;1;2;Even;Right;Right;0,7601579
91;09;1,297647;1;4;Even;Right;Right;0,6842265
92;09;1,274443;1;3;Odd;Left;Left;0,4555296
93;09;2,445476;1;2;Even;Right;Right;2,034686
94;09;0,9916176;1;9;Odd;Left;Left;0,3691227
95;09;2,821425;1;1;Odd;Left;Left;2,496595
96;09;1,105289;1;7;Odd;Left;Left;0,760132
97;09;1,282702;1;6;Even;Right;Right;0,8935976
98;09;1,03269;1;8;Even;Right;Left;0,742125
100;09;2,401433;1;4;Even;Right;Right;2,032609
101;09;0,9737837;1;3;Odd;Left;Left;0,6958687
102;09;2,122422;1;6;Even;Right;Right;1,718952
103;09;2,001446;1;9;Odd;Left;Left;1,41802
104;09;2,557313;1;2;Even;Right;Right;2,244594
105;09;1,841567;1;8;Even;Right;Right;1,717043
106;09;0,9388633;1;1;Odd;Left;Left;0,7609419
107;09;4,319061;1;7;Odd;Left;Right;3,779989
109;09;2,761499;1;9;Odd;Left;Left;1,854775
110;09;2,313273;1;8;Even;Right;Right;2,014299
111;09;1,382093;1;1;Odd;Left;Right;0,5603705
112;09;1,357992;1;7;Odd;Left;Left;0,3583962
113;09;1,038187;1;3;Odd;Left;Left;0,391764
114;09;3,641156;1;6;Even;Right;Right;2,971264
115;09;1,453997;1;2;Even;Right;Right;0,7693971
116;09;1,640418;1;4;Even;Right;Right;0,982906
118;09;1,118923;1;1;Odd;Left;Left;0,4479054
119;09;2,136325;1;9;Odd;Left;Left;1,496132
120;09;1,55484;1;3;Odd;Left;Left;1,260705
121;09;1,462478;1;7;Odd;Left;Left;1,114939
122;09;9,773176;1;8;Even;Right;Right;9,661225
123;09;1,31858;1;2;Even;Right;Left;0,459281
124;09;3,953779;1;6;Even;Right;Right;3,574536
125;09;1,593491;1;4;Even;Right;Right;1,317607
127;09;3,56275;1;6;Even;Right;Right;2,985293
128;09;2,45963;1;4;Even;Right;Right;2,314006
129;09;2,211829;1;2;Even;Right;Right;1,59758
130;09;1,016738;1;7;Odd;Left;Left;0,4587598
131;09;1,251022;1;9;Odd;Left;Left;0,8264314
132;09;0,8040058;1;1;Odd;Left;Left;0,4808004
133;09;2,078599;1;8;Even;Right;Right;2,022943
134;09;1,407963;1;3;Odd;Left;Left;0,55882
Trial No;Subject ID;Reaction Time;Block No;Stimulus Number;Parity;Correct Response;Actual Response;Response Time
1;09;2,250714;2;8;Even;Left;Left;1,864985
2;09;0,8962569;2;4;Even;Left;Left;0,6499938
3;09;1,382278;2;1;Odd;Right;Right;1,128861
4;09;1,051315;2;6;Even;Left;Left;0,7170143
5;09;0,9698343;2;2;Even;Left;Left;0,5887547
6;09;1,255799;2;7;Odd;Right;Right;1,03271
7;09;0,9814209;2;3;Odd;Right;Right;0,5831442
8;09;1,138581;2;9;Odd;Right;Right;0,6235533
10;09;1,297022;2;4;Even;Left;Left;0,7701299
11;09;2,465338;2;3;Odd;Right;Right;2,066436
12;09;0,9173182;2;6;Even;Left;Left;0,5617833
13;09;1,005838;2;2;Even;Left;Left;0,7068266
14;09;1,937805;2;1;Odd;Right;Right;1,92634
15;09;1,385769;2;9;Odd;Right;Right;1,064698
16;09;1,361564;2;7;Odd;Right;Right;1,115989
17;09;0,973736;2;8;Even;Left;Left;0,540204
19;09;1,0825;2;3;Odd;Right;Right;0,7215545
20;09;0,9764896;2;4;Even;Left;Left;0,5975702
21;09;0,9160946;2;8;Even;Left;Left;0,6351938
22;09;2,033125;2;1;Odd;Right;Right;1,319998
23;09;1,063341;2;7;Odd;Right;Right;0,7239923
24;09;0,8602554;2;2;Even;Left;Left;0,3459861
25;09;0,9015222;2;6;Even;Left;Left;0,5688195
26;09;0,9631242;2;9;Odd;Right;Right;0,5970023
28;09;2,053855;2;9;Odd;Right;Right;1,543543
29;09;0,9498026;2;8;Even;Left;Left;0,4950671
30;09;2,232082;2;1;Odd;Right;Right;1,84304
31;09;0,9190557;2;2;Even;Left;Left;0,4840563
32;09;0,977484;2;7;Odd;Right;Right;0,5638659
33;09;0,905003;2;4;Even;Left;Left;0,5215335
34;09;0,9049942;2;6;Even;Left;Left;0,5478579
35;09;1,114621;2;3;Odd;Right;Right;0,7608116
37;09;0,9412987;2;8;Even;Left;Left;0,4815726
38;09;1,158443;2;1;Odd;Right;Right;0,7929111
39;09;3,047401;2;7;Odd;Right;Right;2,713238
40;09;2,23028;2;9;Odd;Right;Right;1,850587
41;09;0,9048289;2;6;Even;Left;Left;0,4136474
42;09;1,705035;2;3;Odd;Right;Right;1,372221
43;09;1,196129;2;4;Even;Left;Left;0,8154289
44;09;0,9148267;2;2;Even;Left;Left;0,5786672
46;09;0,8474357;2;4;Even;Left;Left;0,4685636
47;09;1,641397;2;9;Odd;Right;Right;1,284512
48;09;1,999066;2;1;Odd;Right;Right;1,898201
49;09;0,995536;2;6;Even;Left;Left;0,9842149
50;09;0,9913653;2;3;Odd;Right;Right;0,5447895
51;09;0,8509439;2;8;Even;Left;Left;0,5391364
52;09;1,362837;2;7;Odd;Right;Right;1,351913
53;09;0,8773663;2;2;Even;Left;Left;0,4198693
