Trial No;Subject ID;Reaction Time;Block No;Stimulus Number;Parity;Correct Response;Actual Response;Response Time
1;03;1,372389;1;9;Odd;Left;Left;0,8364328
2;03;1,364423;1;1;Odd;Left;Left;0,6060816
3;03;1,216816;1;3;Odd;Left;Left;0,478878
4;03;1,061817;1;8;Even;Right;Right;0,594328
5;03;0,8826857;1;7;Odd;Left;Left;0,4242526
6;03;1,374193;1;2;Even;Right;Right;1,072737
7;03;0,8869232;1;4;Even;Right;Right;0,5172241
8;03;0,9382849;1;6;Even;Right;Right;0,5396369
10;03;0,9354762;1;3;Odd;Left;Left;0,6126599
11;03;0,7787582;1;8;Even;Right;Right;0,4774214
12;03;1,005017;1;1;Odd;Left;Left;0,725736
13;03;0,8814561;1;9;Odd;Left;Left;0,5859078
14;03;0,7014481;1;2;Even;Right;Right;0,6451515
15;03;0,9721764;1;7;Odd;Left;Left;0,7603542
16;03;0,96041;1;4;Even;Right;Right;0,704087
17;03;1,027711;1;6;Even;Right;Right;0,7366408
19;03;0,8035766;1;7;Odd;Left;Left;0,4924999
20;03;0,7134168;1;8;Even;Right;Right;0,4368953
21;03;0,8932553;1;4;Even;Right;Right;0,7143241
22;03;0,8279589;1;9;Odd;Left;Left;0,6383
23;03;0,9388594;1;3;Odd;Left;Left;0,6488798
24;03;0,7371053;1;6;Even;Right;Right;0,5169447
25;03;0,8723743;1;2;Even;Right;Right;0,6798704
26;03;0,8813094;1;1;Odd;Left;Left;0,704188
28;03;0,6248763;1;6;Even;Right;Right;0,4796954
29;03;2,041805;1;3;Odd;Left;Left;1,7406
30;03;0,9826552;1;9;Odd;Left;Left;0,6699183
31;03;0,6752666;1;4;Even;Right;Right;0,6231956
32;03;0,7147284;1;2;Even;Right;Right;0,4912044
33;03;0,958547;1;1;Odd;Left;Left;0,7126886
34;03;0,7371859;1;8;Even;Right;Right;0,5135496
35;03;0,8595228;1;7;Odd;Left;Left;0,7030531
37;03;1,561267;1;3;Odd;Left;Left;1,203842
38;03;1,057573;1;9;Odd;Left;Left;1,046238
39;03;0,8934035;1;1;Odd;Left;Left;0,7487755
40;03;0,9828103;1;8;Even;Right;Right;0,9606671
41;03;0,8027557;1;6;Even;Right;Right;0,6467558
42;03;0,8367293;1;4;Even;Right;Right;0,4786554
43;03;0,7703742;1;7;Odd;Left;Left;0,5926553
44;03;0,691086;1;2;Even;Right;Right;0,4788166
46;03;0,9229314;1;9;Odd;Left;Left;0,630685
47;03;0,8662869;1;1;Odd;Left;Left;0,7435272
48;03;0,8040313;1;7;Odd;Left;Left;0,6815748
49;03;0,7817695;1;8;Even;Right;Right;0,5798906
50;03;0,6929926;1;2;Even;Right;Right;0,4811729
51;03;0,7816401;1;6;Even;Right;Right;0,4788559
52;03;0,8614303;1;4;Even;Right;Right;0,327579
53;03;0,9032025;1;3;Odd;Left;Left;0,4780751
55;03;0,8030815;1;3;Odd;Left;Left;0,6354071
56;03;0,950031;1;9;Odd;Left;Left;0,8046008
57;03;0,7800169;1;2;Even;Right;Right;0,3330439
58;03;0,8720936;1;8;Even;Right;Right;0,5913575
59;03;0,8814086;1;6;Even;Right;Right;0,8262102
60;03;0,8605601;1;7;Odd;Left;Left;0,6595864
61;03;0,8936297;1;1;Odd;Left;Left;0,6818756
62;03;0,6705794;1;4;Even;Right;Right;0,6147239
64;03;0,8158849;1;3;Odd;Left;Left;0,804985
65;03;0,6803761;1;6;Even;Right;Right;0,6699542
66;03;0,8133459;1;8;Even;Right;Right;0,737829
67;03;0,8718638;1;4;Even;Right;Right;0,456959
68;03;0,828329;1;7;Odd;Left;Left;0,7067483
69;03;0,8940374;1;1;Odd;Left;Left;0,5926149
70;03;1,040426;1;9;Odd;Left;Left;0,9638165
71;03;0,8833325;1;2;Even;Right;Right;0,6486223
73;03;0,8606395;1;1;Odd;Left;Left;0,5808855
74;03;0,8819669;1;2;Even;Right;Right;0,6822779
75;03;0,8593414;1;8;Even;Right;Right;0,7033128
76;03;0,926054;1;3;Odd;Left;Left;0,7813708
77;03;0,8266061;1;4;Even;Right;Right;0,5480658
78;03;2,547145;1;9;Odd;Left;Left;2,413923
79;03;1,049523;1;7;Odd;Left;Left;0,9714662
80;03;0,8813423;1;6;Even;Right;Right;0,6041161
82;03;0,9950802;1;1;Odd;Left;Left;0,7815771
83;03;0,8020992;1;2;Even;Right;Right;0,6244625
84;03;0,9713252;1;4;Even;Right;Right;0,6927437
85;03;0,8600025;1;6;Even;Right;Right;0,6481076
86;03;1,048795;1;7;Odd;Left;Left;0,7181831
87;03;0,7380391;1;8;Even;Right;Right;0,6148946
88;03;0,859524;1;3;Odd;Left;Left;0,5022616
89;03;0,9374464;1;9;Odd;Left;Left;0,861963
91;03;0,8577045;1;4;Even;Right;Right;0,8135828
92;03;0,7620121;1;9;Odd;Left;Left;0,538806
93;03;0,7481584;1;8;Even;Right;Right;0,3461926
94;03;0,7920544;1;7;Odd;Left;Left;0,5800418
95;03;0,6848368;1;6;Even;Right;Right;0,2904942
96;03;1,015202;1;2;Even;Right;Right;0,8144137
97;03;0,7781432;1;3;Odd;Left;Left;0,5661099
98;03;1,194036;1;1;Odd;Left;Left;1,049033
100;03;0,770535;1;7;Odd;Left;Left;0,670628
101;03;0,8020976;1;1;Odd;Left;Left;0,4896132
102;03;0,6697807;1;2;Even;Right;Right;0,4351014
103;03;0,8383763;1;9;Odd;Left;Left;0,649523
104;03;0,7332264;1;6;Even;Right;Right;0,5545918
105;03;1,084508;1;3;Odd;Left;Left;0,8294009
106;03;0,7946209;1;4;Even;Right;Right;0,7377707
