Trial No;Subject ID;Reaction Time;Block No;Stimulus Number;Parity;Correct Response;Actual Response;Response Time
1;8;1,24082;2;9;Odd;Right;Right;0,993326
2;8;0,6589433;2;8;Even;Left;Left;0,6478258
3;8;1,082974;2;1;Odd;Right;Right;1,071887
4;8;0,7254373;2;3;Odd;Right;Right;0,6477075
5;8;0,7734707;2;7;Odd;Right;Right;0,7511584
6;8;0,81503;2;6;Even;Left;Left;0,5580094
7;8;1,798178;2;4;Even;Left;Left;1,440693
8;8;0,881968;2;2;Even;Left;Left;0,6038522
10;8;0,7161478;2;7;Odd;Right;Right;0,515384
11;8;0,8145493;2;2;Even;Left;Left;0,7137042
12;8;0,8599471;2;4;Even;Left;Left;0,6254681
13;8;0,7819723;2;6;Even;Left;Left;0,4022618
14;8;0,6816468;2;3;Odd;Right;Right;0,3798049
15;8;0,6922762;2;8;Even;Left;Left;0,5584587
16;8;1,217392;2;1;Odd;Right;Right;0,8823991
17;8;0,9501649;2;9;Odd;Right;Right;0,3367853
19;8;1,798794;2;2;Even;Left;Left;0,3801351
20;8;1,015965;2;3;Odd;Right;Right;0,2809995
21;8;0,8158742;2;4;Even;Left;Left;0,4481771
22;8;0,634912;2;9;Odd;Right;Right;0,4356274
23;8;0,4804586;2;1;Odd;Right;Left;0,4243112
24;8;0,565945;2;6;Even;Left;Left;0,3808692
25;8;1,541121;2;8;Even;Left;Left;1,485434
26;8;0,8369884;2;7;Odd;Right;Right;0,5586284
28;8;0,6816612;2;2;Even;Left;Left;0,4691059
29;8;0,6702291;2;1;Odd;Right;Right;0,5585417
30;8;0,5241525;2;9;Odd;Right;Left;0,4244644
31;8;0,8380076;2;4;Even;Left;Left;0,256372
32;8;1,395673;2;8;Even;Left;Left;1,083658
33;8;0,6915237;2;3;Odd;Right;Right;0,5576987
34;8;1,284048;2;6;Even;Left;Left;1,149319
35;8;0,6588843;2;7;Odd;Right;Right;0,5027343
37;8;0,7946309;2;3;Odd;Right;Right;0,6153922
38;8;0,5917781;2;4;Even;Left;Left;0,4359004
39;8;0,8726866;2;7;Odd;Right;Right;0,7382451
40;8;0,7377949;2;1;Odd;Right;Right;0,5814071
41;8;0,5918843;2;8;Even;Left;Left;0,5020638
42;8;1,754977;2;9;Odd;Right;Right;1,598069
43;8;0,7931666;2;6;Even;Left;Left;0,458002
44;8;0,7707987;2;2;Even;Left;Left;0,4124623
46;8;0,6574892;2;7;Odd;Right;Right;0,5138651
47;8;0,5980038;2;8;Even;Left;Left;0,4757028
48;8;0,6597014;2;1;Odd;Right;Right;0,6035143
49;8;0,8129199;2;3;Odd;Right;Right;0,6454557
50;8;0,5586469;2;6;Even;Left;Left;0,4807108
51;8;0,7919465;2;2;Even;Left;Left;0,6573405
52;8;0,6040127;2;9;Odd;Right;Right;0,4812222
53;8;0,7815248;2;4;Even;Left;Left;0,6590559
55;8;0,6007559;2;1;Odd;Right;Right;0,5674657
56;8;0,5133892;2;6;Even;Left;Left;0,4800068
57;8;0,7366992;2;4;Even;Left;Left;0,648228
58;8;0,5920275;2;3;Odd;Right;Right;0,4348599
59;8;0,7370559;2;2;Even;Left;Left;0,5132164
60;8;0,6144556;2;7;Odd;Right;Right;0,5588239
61;8;0,5916454;2;8;Even;Left;Left;0,51332
62;8;1,105883;2;9;Odd;Right;Right;1,016223
64;8;0,6358889;2;8;Even;Left;Left;0,6027775
65;8;0,7709565;2;6;Even;Left;Left;0,6932063
66;8;0,6581531;2;4;Even;Left;Left;0,5356324
67;8;0,6796191;2;1;Odd;Right;Right;0,6692796
68;8;0,5815144;2;9;Odd;Right;Left;0,4249867
69;8;1,038496;2;3;Odd;Right;Right;0,8931745
70;8;0,5580392;2;2;Even;Left;Left;0,4570296
71;8;0,7372535;2;7;Odd;Right;Right;0,6367635
73;8;0,6023265;2;3;Odd;Right;Left;0,4464159
74;8;0,7596743;2;1;Odd;Right;Right;0,4808794
75;8;0,5815142;2;6;Even;Left;Left;0,3583584
76;8;0,6588127;2;4;Even;Left;Left;0,547029
77;8;0,7240508;2;9;Odd;Right;Right;0,5672606
78;8;0,9032815;2;8;Even;Left;Left;0,6810255
79;8;0,8754218;2;2;Even;Left;Left;0,715982
80;8;0,6144639;2;7;Odd;Right;Right;0,4575584
82;8;1,295854;2;3;Odd;Right;Right;1,117245
83;8;0,6572824;2;1;Odd;Right;Right;0,5136992
84;8;0,6145471;2;2;Even;Left;Left;0,5173125
85;8;0,7150647;2;8;Even;Left;Left;0,5922272
86;8;0,6255846;2;4;Even;Left;Left;0,502817
87;8;0,6813167;2;6;Even;Left;Left;0,5365416
88;8;0,7501301;2;7;Odd;Right;Right;0,6035355
89;8;0,7695755;2;9;Odd;Right;Left;0,5563627
91;8;0,8834921;2;3;Odd;Right;Right;0,7156612
