Trial No;Subject ID;Reaction Time;Block No;Stimulus Number;Parity;Correct Response;Actual Response;Response Time
61;18;0,8914902;2;1;Odd;Right;Right;0,2013593
62;18;1,09478;2;2;Even;Left;Left;0,2799935
64;18;1,833221;2;3;Odd;Right;Right;1,074841
65;18;0,931092;2;4;Even;Left;Left;0,2748277
66;18;1,204613;2;1;Odd;Right;Right;0,2035024
67;18;1,194922;2;8;Even;Left;Left;0,3012874
68;18;0,7373397;2;9;Odd;Right;Right;0,2219674
69;18;1,352402;2;6;Even;Left;Left;1,319721
70;18;0,9702866;2;7;Odd;Right;Right;0,9597295
71;18;1,491925;2;2;Even;Left;Left;0,6544917
73;18;0,8378052;2;9;Odd;Right;Right;0,2023438
74;18;0,9825643;2;7;Odd;Right;Right;0,2454827
75;18;1,026319;2;6;Even;Left;Left;0,263744
76;18;0,9295051;2;8;Even;Left;Left;0,2707462
77;18;0,8938283;2;3;Odd;Right;Right;0,5586593
78;18;0,8940786;2;4;Even;Left;Left;0,3019217
79;18;0,9825448;2;2;Even;Left;Left;0,3015205
80;18;1,06877;2;1;Odd;Right;Right;0,3977925
82;18;1,573498;2;1;Odd;Right;Right;0,6202413
83;18;0,9103084;2;8;Even;Left;Left;0,2508259
84;18;0,7599663;2;3;Odd;Right;Right;0,1681923
85;18;0,8740234;2;9;Odd;Right;Right;0,6970514
86;18;0,9162691;2;4;Even;Left;Left;0,2796623
87;18;1,539572;2;6;Even;Left;Left;1,528403
88;18;0,9716168;2;7;Odd;Right;Right;0,3146871
89;18;2,515154;2;2;Even;Left;Left;2,504248
91;18;1,285917;2;4;Even;Left;Left;0,9392005
92;18;0,9158662;2;6;Even;Left;Left;0,8598623
93;18;1,037043;2;7;Odd;Right;Right;1,027167
94;18;0,9158787;2;1;Odd;Right;Right;0,9042917
95;18;0,8152609;2;9;Odd;Right;Right;0,223537
96;18;1,066996;2;8;Even;Left;Left;0,6170981
97;18;0,8163374;2;3;Odd;Right;Right;0,235195
98;18;0,8387171;2;2;Even;Left;Left;0,2576968
100;18;0,7814971;2;9;Odd;Right;Right;0,223156
101;18;1,117092;2;2;Even;Left;Left;0,501231
102;18;0,9952524;2;4;Even;Left;Left;0,9839477
103;18;0,7824684;2;1;Odd;Right;Right;0,1579484
104;18;0,8566203;2;8;Even;Left;Left;0,2472845
105;18;0,9155537;2;7;Odd;Right;Right;0,1785443
106;18;1,312102;2;3;Odd;Right;Right;0,5361614
107;18;1,05961;2;6;Even;Left;Left;0,2576858
109;18;0,9467447;2;2;Even;Left;Left;0,2766939
110;18;0,8147493;2;1;Odd;Right;Right;0,2238658
111;18;0,9271325;2;6;Even;Left;Left;0,9161837
112;18;0,9151739;2;3;Odd;Right;Right;0,9032469
113;18;0,8112516;2;9;Odd;Right;Right;0,2345625
114;18;0,7910653;2;7;Odd;Right;Right;0,2333276
115;18;0,8016679;2;8;Even;Left;Left;0,3003796
116;18;1,051597;2;4;Even;Left;Left;0,7648572
118;18;0,7731377;2;3;Odd;Right;Right;0,7622042
119;18;0,6925136;2;9;Odd;Right;Right;0,212523
120;18;0,985289;2;6;Even;Left;Left;0,6268881
121;18;0,7579041;2;2;Even;Left;Left;0,7469909
122;18;0,7239009;2;4;Even;Left;Left;0,7128201
123;18;0,893711;2;1;Odd;Right;Right;0,8794704
124;18;1,699263;2;8;Even;Left;Left;1,68837
125;18;0,7949443;2;7;Odd;Right;Right;0,7836726
127;18;0,9051381;2;8;Even;Left;Left;0,3248385
128;18;0,885553;2;3;Odd;Right;Right;0,202363
129;18;0,9456123;2;4;Even;Left;Left;0,2877405
130;18;0,991629;2;6;Even;Left;Right;0,2988635
131;18;0,9939642;2;1;Odd;Right;Right;0,2121643
132;18;0,7715087;2;9;Odd;Right;Right;0,7596834
133;18;0,7779751;2;7;Odd;Right;Right;0,2461113
134;18;0,8351172;2;2;Even;Left;Left;0,3221063

