Trial No;Subject ID;Reaction Time;Block No;Stimulus Number;Parity;Correct Response;Actual Response;Response Time
1;01;3,732953;1;7;Odd;Left;Left;0,312511
2;01;3,665755;1;8;Even;Right;Right;2,52401
3;01;1,575856;1;3;Odd;Left;Right;0,6248378
4;01;2,189231;1;2;Even;Right;Right;2,178172
5;01;1,361511;1;6;Even;Right;Right;0,6267512
6;01;0,9277236;1;9;Odd;Left;Left;0,2016931
7;01;1,66699;1;4;Even;Right;Right;1,622567
8;01;0,9269964;1;1;Odd;Left;Left;0,2182246
10;01;0,9330148;1;1;Odd;Left;Left;0,229836
11;01;1,03765;1;7;Odd;Left;Left;0,2224408
12;01;0,9734857;1;3;Odd;Left;Left;0,2078654
13;01;8,277098;1;8;Even;Right;Right;7,651773
14;01;1,339036;1;2;Even;Right;Right;0,5571087
15;01;1,253705;1;4;Even;Right;Right;0,5817956
16;01;0,9082298;1;9;Odd;Left;Left;0,2842572
17;01;2,248232;1;6;Even;Right;Right;1,671714
19;01;0,8812008;1;7;Odd;Left;Left;0,3034846
20;01;1,163172;1;2;Even;Right;Right;0,5630857
21;01;0,8564233;1;1;Odd;Left;Left;0,2353816
22;01;1,148528;1;6;Even;Right;Right;0,6422762
23;01;0,949598;1;9;Odd;Left;Left;0,257405
24;01;1,181729;1;8;Even;Right;Right;0,6574695
25;01;2,153508;1;4;Even;Right;Right;1,435042
26;01;0,7352115;1;3;Odd;Left;Left;0,258309
28;01;1,205627;1;9;Odd;Left;Left;0,223757
29;01;1,205804;1;1;Odd;Left;Left;0,2444341
30;01;2,094355;1;6;Even;Right;Right;1,391357
31;01;0,9170507;1;7;Odd;Left;Left;0,9055828
32;01;1,799735;1;3;Odd;Left;Left;1,788069
33;01;7,918064;1;2;Even;Right;Right;7,538121
34;01;1,307629;1;8;Even;Right;Right;0,5162579
35;01;2,322271;1;4;Even;Right;Right;1,742249
37;01;0,792423;1;3;Odd;Left;Left;0,1840285
38;01;4,445293;1;6;Even;Right;Right;3,507475
39;01;1,19715;1;4;Even;Right;Right;0,4833345
40;01;0,8799086;1;7;Odd;Left;Left;0,2182316
41;01;2,828865;1;2;Even;Right;Right;2,282955
42;01;1,2763;1;8;Even;Right;Right;1,265034
43;01;0,8038579;1;9;Odd;Left;Left;0,2680334
44;01;1,014791;1;1;Odd;Left;Left;0,2225553
46;01;0,8380104;1;1;Odd;Left;Left;0,2086256
47;01;1,729136;1;8;Even;Right;Right;1,260468
48;01;0,8929873;1;7;Odd;Left;Left;0,8817269
49;01;9,809916;1;2;Even;Right;Right;9,33974
50;01;1,384395;1;4;Even;Right;Right;0,5263576
51;01;1,062919;1;3;Odd;Left;Left;0,3247938
52;01;1,182139;1;9;Odd;Left;Left;0,3019757
53;01;1,899182;1;6;Even;Right;Right;1,321239
55;01;0,9394039;1;1;Odd;Left;Left;0,2349059
56;01;0,9176478;1;3;Odd;Left;Left;0,2827284
57;01;1,831467;1;6;Even;Right;Right;1,395806
58;01;0,7946986;1;9;Odd;Left;Left;0,3419266
59;01;0,9401877;1;8;Even;Right;Right;0,3690315
60;01;1,160028;1;2;Even;Right;Right;0,4547162
61;01;1,024614;1;4;Even;Right;Right;0,4420469
62;01;0,8040628;1;7;Odd;Left;Left;0,3350839
64;01;1,349738;1;2;Even;Right;Right;0,4123724
65;01;0,9486743;1;4;Even;Right;Right;0,3800522
66;01;1,94198;1;8;Even;Right;Right;1,86421
67;01;0,9807946;1;6;Even;Right;Right;0,372711
68;01;1,016562;1;1;Odd;Left;Left;0,3438624
69;01;2,110135;1;7;Odd;Left;Left;2,099217
70;01;0,9381325;1;3;Odd;Left;Left;0,4010657
71;01;0,937482;1;9;Odd;Left;Left;0,2336912
73;01;0,9064401;1;2;Even;Right;Right;0,482389
74;01;0,8826763;1;9;Odd;Left;Left;0,8715671
75;01;0,9941384;1;1;Odd;Left;Left;0,2347166
76;01;0,9681845;1;7;Odd;Left;Left;0,62693
77;01;0,9600104;1;6;Even;Right;Right;0,3347843
78;01;1,116954;1;8;Even;Right;Left;0,256916
79;01;1,127779;1;3;Odd;Left;Left;0,190044
80;01;0,8813707;1;4;Even;Right;Right;0,3689905
82;01;0,9657696;1;4;Even;Right;Right;0,3400747
83;01;0,8951094;1;3;Odd;Left;Left;0,2798101
84;01;4,097923;1;7;Odd;Left;Left;3,597769
85;01;0,9965076;1;9;Odd;Left;Left;0,2454836
86;01;0,8265091;1;2;Even;Right;Right;0,3434646
87;01;0,8831552;1;6;Even;Right;Right;0,3179687
88;01;0,8747712;1;1;Odd;Left;Left;0,2801453
89;01;1,162609;1;8;Even;Right;Right;1,151754
91;01;0,6668774;1;3;Odd;Left;Left;0,6555552
92;01;0,7582707;1;6;Even;Right;Right;0,3008866
93;01;0,7236766;1;9;Odd;Left;Left;0,2226348
94;01;1,075501;1;1;Odd;Left;Left;0,2145245
95;01;0,7272374;1;2;Even;Right;Right;0,2786576
96;01;0,7143582;1;7;Odd;Left;Left;0,2564102
97;01;0,7455618;1;8;Even;Right;Right;0,7334185
98;01;1,075962;1;4;Even;Right;Left;0,225158
100;01;0,8228329;1;9;Odd;Left;Left;0,2012386
101;01;1,196132;1;2;Even;Right;Right;0,3367003
102;01;0,8591799;1;8;Even;Right;Right;0,3005235
103;01;0,8925085;1;4;Even;Right;Right;0,3130242
104;01;0,8346301;1;1;Odd;Left;Left;0,2008128
105;01;10,79251;1;6;Even;Right;Right;10,23374
106;01;1,137966;1;3;Odd;Left;Left;0,4454874
107;01;1,59847;1;7;Odd;Left;Left;0,2135458
109;01;6,559336;1;2;Even;Right;Right;5,865047
110;01;1,100155;1;8;Even;Right;Right;0,4428765
111;01;0,7788713;1;7;Odd;Left;Left;0,2508822
112;01;1,073721;1;1;Odd;Left;Left;0,5368606
113;01;1,70925;1;4;Even;Right;Right;1,151266
114;01;0,793997;1;3;Odd;Left;Left;0,2780156
115;01;2,434501;1;9;Odd;Left;Left;1,840141
116;01;1,051372;1;6;Even;Right;Right;0,4308519
118;01;14,17269;1;6;Even;Right;Right;13,23403
119;01;1,887196;1;8;Even;Right;Right;0,6766906
120;01;1,049863;1;1;Odd;Left;Left;1,039016
121;01;1,114928;1;4;Even;Right;Right;0,409744
122;01;1,094685;1;7;Odd;Left;Left;0,2735026
123;01;1,015225;1;3;Odd;Left;Left;0,2333825
124;01;7,259183;1;2;Even;Right;Right;6,599304
125;01;0,9954489;1;9;Odd;Left;Left;0,6813605
127;01;0,9398289;1;9;Odd;Left;Left;0,3237669
128;01;2,255756;1;4;Even;Right;Right;2,160257
129;01;0,7942858;1;3;Odd;Left;Left;0,2378191
130;01;1,083287;1;7;Odd;Left;Left;0,3747095
131;01;6,119957;1;8;Even;Right;Right;5,398417
132;01;10,87983;1;2;Even;Right;Right;10,19866
133;01;1,396789;1;6;Even;Right;Right;0,6374111
134;01;1,039537;1;1;Odd;Left;Left;0,5018191
136;01;0,8944746;1;1;Odd;Left;Left;0,234542
137;01;1,596873;1;3;Odd;Left;Left;0,896578
138;01;1,240751;1;6;Even;Right;Right;0,5815321
139;01;3,59574;1;8;Even;Right;Right;3,584504
140;01;2,182008;1;2;Even;Right;Right;1,991924
141;01;0,7721087;1;7;Odd;Left;Left;0,7164783
142;01;4,093127;1;4;Even;Right;Right;3,412641
143;01;0,9732106;1;9;Odd;Left;Left;0,3368666
145;01;3,639899;1;9;Odd;Left;Left;2,98001
146;01;1,044916;1;3;Odd;Left;Left;0,2792586
147;01;1,324258;1;8;Even;Right;Right;0,6238037
148;01;1,307972;1;2;Even;Right;Right;0,5796577
149;01;1,026857;1;7;Odd;Left;Left;0,2798201
150;01;0,9599939;1;1;Odd;Left;Left;0,3015159
151;01;1,147505;1;4;Even;Right;Right;0,6347361
152;01;3,730451;1;6;Even;Right;Right;3,71824
154;01;0,9611241;1;9;Odd;Left;Left;0,7815537
155;01;7,955952;1;2;Even;Right;Right;7,944327
156;01;0,8946786;1;3;Odd;Left;Left;0,2569488
157;01;1,444528;1;6;Even;Right;Right;0,5831764
158;01;0,8918868;1;1;Odd;Left;Left;0,4090948
159;01;0,9600588;1;7;Odd;Left;Left;0,3593135
160;01;2,403383;1;8;Even;Right;Right;2,301295
161;01;1,731175;1;4;Even;Right;Right;1,719837
163;01;16,03873;1;8;Even;Right;Right;15,82621
164;01;0,9046257;1;9;Odd;Left;Left;0,8935725
165;01;2,127572;1;6;Even;Right;Right;1,522453
166;01;28,69447;1;2;Even;Right;Right;28,68279
167;01;0,8609384;1;1;Odd;Left;Left;0,2792581
168;01;1,551368;1;4;Even;Right;Right;0,6224348
169;01;1,073572;1;7;Odd;Left;Left;0,4701076
170;01;5,838078;1;3;Odd;Left;Left;5,244876
172;01;1,083203;1;1;Odd;Left;Left;0,3221505
173;01;1,005804;1;3;Odd;Left;Left;0,9942163
174;01;13,10081;1;4;Even;Right;Right;12,50033
175;01;1,630907;1;6;Even;Right;Right;0,7580401
176;01;6,120044;1;8;Even;Right;Right;5,1823
177;01;1,294427;1;2;Even;Right;Right;0,73504
178;01;0,8124355;1;9;Odd;Left;Left;0,2244045
