Trial No;Subject ID;Reaction Time;Block No;Stimulus Number;Parity;Correct Response;Actual Response;Response Time
1;14;0,8814966;2;9;Odd;Right;Right;0,5246495
2;14;0,7368126;2;4;Even;Left;Left;0,3796071
3;14;0,937979;2;3;Odd;Right;Right;0,5360396
4;14;0,6793681;2;1;Odd;Right;Right;0,3782274
5;14;0,7449377;2;8;Even;Left;Left;0,458147
6;14;0,759043;2;7;Odd;Right;Right;0,4371468
7;14;0,7379407;2;6;Even;Left;Left;0,435228
8;14;0,8251308;2;2;Even;Left;Right;0,4792514
10;14;1,016939;2;9;Odd;Right;Right;0,7376394
11;14;0,8597919;2;7;Odd;Right;Right;0,5813733
12;14;0,9035507;2;1;Odd;Right;Right;0,5470605
13;14;0,7588009;2;6;Even;Left;Left;0,4700703
14;14;0,6913273;2;4;Even;Left;Left;0,4005224
15;14;2,19436;2;3;Odd;Right;Right;1,803409
16;14;0,749558;2;2;Even;Left;Left;0,4557193
17;14;1,575154;2;8;Even;Left;Left;1,32324
19;14;0,7390954;2;3;Odd;Right;Right;0,436782
20;14;0,7491573;2;1;Odd;Right;Right;0,4383621
21;14;0,7474262;2;8;Even;Left;Left;0,4597796
22;14;0,7825322;2;4;Even;Left;Left;0,4599786
23;14;0,9594175;2;7;Odd;Right;Right;0,6015196
24;14;0,804751;2;2;Even;Left;Left;0,4797509
25;14;2,121222;2;9;Odd;Right;Right;1,842595
26;14;2,325408;2;6;Even;Left;Left;2,023947
28;14;0,7799342;2;4;Even;Left;Left;0,5022773
29;14;0,8604963;2;1;Odd;Right;Right;0,5591443
30;14;0,9297392;2;9;Odd;Right;Right;0,6177953
31;14;0,7496063;2;6;Even;Left;Left;0,3940457
32;14;0,804132;2;8;Even;Left;Left;0,4378017
33;14;0,8145911;2;7;Odd;Right;Right;0,5230085
34;14;1,390211;2;2;Even;Left;Left;1,020446
35;14;0,6367904;2;3;Odd;Right;Right;0,3801091
37;14;0,7612794;2;8;Even;Left;Left;0,5573984
38;14;0,8581195;2;1;Odd;Right;Right;0,5228459
39;14;0,6844405;2;3;Odd;Right;Right;0,4833478
40;14;0,7162355;2;6;Even;Left;Left;0,4781159
41;14;0,7610513;2;7;Odd;Right;Right;0,4841902
42;14;0,7260634;2;9;Odd;Right;Left;0,4800151
43;14;0,7164315;2;4;Even;Left;Left;0,4265246
44;14;0,8501533;2;2;Even;Left;Left;0,5399799
46;14;0,724402;2;4;Even;Left;Left;0,4475409
47;14;0,735725;2;9;Odd;Right;Right;0,6795981
48;14;0,7839736;2;6;Even;Left;Left;0,5073894
49;14;0,8141809;2;7;Odd;Right;Right;0,5225224
50;14;0,7931801;2;1;Odd;Right;Right;0,5013517
51;14;0,7614716;2;3;Odd;Right;Right;0,4805017
52;14;0,7806641;2;8;Even;Left;Left;0,3491906
53;14;0,8238449;2;2;Even;Left;Left;0,5022992
55;14;0,858491;2;1;Odd;Right;Right;0,4888948
56;14;0,7384605;2;6;Even;Left;Left;0,469561
57;14;0,8108707;2;7;Odd;Right;Right;0,4547448
58;14;0,7377731;2;4;Even;Left;Left;0,42321
59;14;0,7567697;2;3;Odd;Right;Right;0,5380599
60;14;0,7515469;2;8;Even;Left;Left;0,4260351
61;14;0,6772262;2;2;Even;Left;Left;0,4031703
62;14;0,7745898;2;9;Odd;Right;Right;0,5588821
64;14;0,9622115;2;1;Odd;Right;Right;0,7056061
65;14;0,7491597;2;8;Even;Left;Left;0,394583
66;14;0,8610885;2;9;Odd;Right;Right;0,4804188
67;14;0,858721;2;3;Odd;Right;Right;0,5575404
68;14;0,7687115;2;4;Even;Left;Left;0,4442393
69;14;0,7360045;2;6;Even;Left;Left;0,478975
70;14;0,7680711;2;2;Even;Left;Left;0,41204
71;14;0,7678766;2;7;Odd;Right;Right;0,510901
73;14;0,88372;2;3;Odd;Right;Right;0,8724644
74;14;0,710875;2;6;Even;Left;Left;0,3770508
75;14;0,8504506;2;8;Even;Left;Left;0,537634
76;14;1,901014;2;1;Odd;Right;Right;1,654044
77;14;0,8974035;2;4;Even;Left;Left;0,5824147
78;14;0,7929062;2;7;Odd;Right;Right;0,513869
79;14;0,9941082;2;2;Even;Left;Left;0,715753
80;14;1,027104;2;9;Odd;Right;Right;0,7607942
82;14;0,7341724;2;4;Even;Left;Left;0,444662
83;14;0,7816358;2;1;Odd;Right;Right;0,4816882
84;14;0,9499078;2;7;Odd;Right;Right;0,7043209
85;14;0,7868691;2;2;Even;Left;Left;0,3800643
86;14;0,7730988;2;8;Even;Left;Left;0,4151429
87;14;0,7829217;2;3;Odd;Right;Right;0,5821847
88;14;1,810219;2;9;Odd;Right;Right;1,406562
89;14;0,763496;2;6;Even;Left;Left;0,3407339
91;14;0,8815564;2;6;Even;Left;Left;0,5822312
92;14;0,8269163;2;2;Even;Left;Left;0,4931729
93;14;0,8643875;2;3;Odd;Right;Right;0,52608
94;14;0,7238058;2;8;Even;Left;Left;0,4204953
95;14;2,021876;2;1;Odd;Right;Right;1,724994
96;14;0,7821105;2;4;Even;Left;Left;0,4477076
97;14;0,7943146;2;7;Odd;Right;Right;0,52583
98;14;1,040942;2;9;Odd;Right;Right;0,7423613
100;14;0,739916;2;3;Odd;Right;Right;0,7288684
101;14;0,6730314;2;8;Even;Left;Left;0,4372977
102;14;0,7724367;2;9;Odd;Right;Right;0,4572534
103;14;0,7584865;2;7;Odd;Right;Right;0,4823699
104;14;1,653475;2;1;Odd;Right;Right;1,27434
105;14;0,6568248;2;6;Even;Left;Left;0,645442
106;14;0,7262668;2;2;Even;Left;Left;0,4246202
