Trial No;Subject ID;Reaction Time;Block No;Stimulus Number;Parity;Correct Response;Actual Response;Response Time
1;15;0,9593292;1;6;Even;Right;Right;0,9479457
2;15;0,6457484;1;1;Odd;Left;Left;0,6348347
3;15;0,6914184;1;3;Odd;Left;Left;0,5335908
4;15;0,7734854;1;4;Even;Right;Right;0,2592083
5;15;0,6826155;1;9;Odd;Left;Left;0,5038218
6;15;0,6354882;1;2;Even;Right;Right;0,3126917
7;15;0,7126787;1;8;Even;Right;Right;0,3202854
8;15;0,6911075;1;7;Odd;Left;Left;0,3220728
10;15;0,9022951;1;1;Odd;Left;Left;0,3804855
11;15;0,7387087;1;8;Even;Right;Right;0,2141849
12;15;0,8029891;1;7;Odd;Left;Left;0,2222865
13;15;0,7375458;1;9;Odd;Left;Left;0,2348206
14;15;0,7155085;1;2;Even;Right;Right;0,2576116
15;15;0,6289759;1;6;Even;Right;Right;0,2492564
16;15;1,801457;1;3;Odd;Left;Left;1,299079
17;15;0,7129261;1;4;Even;Right;Right;0,2344304
19;15;0,7041218;1;7;Odd;Left;Left;0,6928706
20;15;0,8279587;1;3;Odd;Left;Left;0,8181765
21;15;0,8368724;1;6;Even;Right;Right;0,376816
22;15;0,7132105;1;8;Even;Right;Right;0,2001022
23;15;0,6798304;1;2;Even;Right;Right;0,2445459
24;15;0,7177377;1;9;Odd;Left;Left;0,2590379
25;15;0,7939939;1;4;Even;Right;Right;0,2168282
26;15;0,8945358;1;1;Odd;Left;Left;0,3808882
28;15;0,6953486;1;8;Even;Right;Right;0,2378715
29;15;0,7630528;1;9;Odd;Left;Left;0,2250169
30;15;0,7479013;1;4;Even;Right;Right;0,2238987
31;15;0,8475769;1;1;Odd;Left;Left;0,245358
32;15;1,597343;1;7;Odd;Left;Left;1,094054
33;15;0,8274111;1;6;Even;Right;Right;0,2234212
34;15;0,7207849;1;3;Odd;Left;Left;0,2357965
35;15;0,6894411;1;2;Even;Right;Right;0,179559
37;15;0,7670981;1;3;Odd;Left;Left;0,2688471
38;15;0,8039149;1;9;Odd;Left;Left;0,2578576
39;15;0,9167003;1;1;Odd;Left;Left;0,2794887
40;15;0,8492837;1;7;Odd;Left;Left;0,238095
41;15;0,8377101;1;8;Even;Right;Right;0,3557594
42;15;0,8239942;1;6;Even;Right;Right;0,2446511
43;15;0,6559693;1;2;Even;Right;Right;0,2439133
44;15;0,7937194;1;4;Even;Right;Right;0,2362763
46;15;0,7033571;1;7;Odd;Left;Left;0,2693515
47;15;0,7154893;1;9;Odd;Left;Left;0,23995
48;15;0,9593719;1;1;Odd;Left;Left;0,2461762
49;15;0,8019323;1;3;Odd;Left;Left;0,2665382
50;15;0,7826966;1;8;Even;Right;Right;0,1997844
51;15;0,7921005;1;2;Even;Right;Right;0,2125417
52;15;0,7155196;1;6;Even;Right;Right;0,1899805
53;15;1,063343;1;4;Even;Right;Right;0,2641731
55;15;0,8033758;1;9;Odd;Left;Left;0,201582
56;15;0,758087;1;8;Even;Right;Right;0,7466859
57;15;0,7020921;1;1;Odd;Left;Left;0,6895693
58;15;0,7637234;1;2;Even;Right;Right;0,182128
59;15;0,7056364;1;6;Even;Right;Right;0,2243113
60;15;0,6920513;1;7;Odd;Left;Left;0,2013371
61;15;0,8871584;1;4;Even;Right;Right;0,1908712
62;15;0,6783089;1;3;Odd;Left;Left;0,2421289
64;15;0,7548285;1;4;Even;Right;Right;0,1925127
65;15;0,8300925;1;8;Even;Right;Right;0,3236837
66;15;0,7038883;1;7;Odd;Left;Left;0,2011161
67;15;0,74809;1;6;Even;Right;Right;0,200923
68;15;0,8163362;1;2;Even;Right;Right;0,2036912
69;15;0,7372656;1;1;Odd;Left;Left;0,2354803
70;15;0,7474946;1;9;Odd;Left;Left;0,237914
71;15;0,8177175;1;3;Odd;Left;Left;0,2359316
73;15;0,6701649;1;7;Odd;Left;Left;0,2871096
74;15;0,6385882;1;1;Odd;Left;Left;0,2004911
75;15;0,971947;1;9;Odd;Left;Left;0,9163306
76;15;0,7570419;1;6;Even;Right;Right;0,2007222
77;15;0,7566472;1;3;Odd;Left;Left;0,2206185
78;15;0,7776914;1;8;Even;Right;Right;0,7656065
79;15;0,6601199;1;4;Even;Right;Right;0,6489977
80;15;0,6574501;1;2;Even;Right;Right;0,6459967
82;15;0,8383697;1;9;Odd;Left;Left;0,2474238
83;15;0,8401713;1;1;Odd;Left;Left;0,8286536
84;15;0,7368891;1;6;Even;Right;Right;0,1986666
85;15;0,6612336;1;4;Even;Right;Right;0,2037132
86;15;0,6573955;1;2;Even;Right;Right;0,2194477
87;15;0,6934131;1;3;Odd;Left;Left;0,2007493
88;15;0,7369388;1;7;Odd;Left;Left;0,2452489
89;15;0,7795995;1;8;Even;Right;Right;0,177842
91;15;0,6933309;1;1;Odd;Left;Left;0,2219431
92;15;0,688877;1;8;Even;Right;Right;0,2232028
93;15;0,6797466;1;7;Odd;Left;Left;0,2212557
94;15;0,7172448;1;6;Even;Right;Right;0,2007611
95;15;0,8640372;1;3;Odd;Left;Left;0,2163174
96;15;0,8486496;1;9;Odd;Left;Left;0,3258142
97;15;0,6840045;1;2;Even;Right;Right;0,2355082
98;15;0,6966026;1;4;Even;Right;Right;0,2115888
100;15;0,8387659;1;6;Even;Right;Right;0,2363306
101;15;0,7229143;1;2;Even;Right;Right;0,1984145
102;15;0,679347;1;1;Odd;Left;Left;0,2436721
103;15;0,7820961;1;8;Even;Right;Right;0,2000658
104;15;0,7395999;1;7;Odd;Left;Left;0,2030671
105;15;0,6583148;1;4;Even;Right;Right;0,2012544
106;15;0,8492984;1;3;Odd;Left;Left;0,2479745
107;15;0,7172376;1;9;Odd;Left;Left;0,2816988
109;15;0,7745345;1;4;Even;Right;Right;0,2233185
110;15;0,6730585;1;2;Even;Right;Right;0,2177829
111;15;0,632719;1;1;Odd;Left;Left;0,1784462
112;15;0,6158473;1;7;Odd;Left;Left;0,2120408
113;15;0,6600937;1;6;Even;Right;Right;0,1765849
114;15;0,6775856;1;3;Odd;Left;Left;0,2013779
115;15;0,7915484;1;9;Odd;Left;Left;0,2145402
116;15;0,7882969;1;8;Even;Right;Right;0,1904237
