Trial No;Subject ID;Reaction Time;Block No;Stimulus Number;Parity;Correct Response;Actual Response;Response Time
7;20;0,603071;1;8;Even;Right;Right;0,5913724
8;20;0,5553057;1;4;Even;Right;Right;0,5441849
10;20;0,6814365;1;9;Odd;Left;Left;0,6695194
11;20;0,7883005;1;4;Even;Right;Right;0,7790138
12;20;0,8260551;1;8;Even;Right;Right;0,8146055
13;20;0,6144338;1;1;Odd;Left;Left;0,6032289
14;20;1,339782;1;7;Odd;Left;Left;1,329126
15;20;0,7384756;1;3;Odd;Left;Left;0,7277061
16;20;0,6939109;1;6;Even;Right;Right;0,6826156
17;20;1,09852;1;2;Even;Right;Right;1,08755
19;20;0,6269551;1;6;Even;Right;Right;0,6156662
20;20;1,340727;1;2;Even;Right;Right;1,332086
21;20;0,8107471;1;3;Odd;Left;Left;0,8027511
22;20;0,6590547;1;4;Even;Right;Right;0,6476674
23;20;0,6135511;1;1;Odd;Left;Left;0,6023447
24;20;0,7331644;1;9;Odd;Left;Right;0,7218816
25;20;0,7925118;1;8;Even;Right;Right;0,7800983
26;20;0,778091;1;7;Odd;Left;Left;0,76648
28;20;0,852017;1;9;Odd;Left;Right;0,8407174
29;20;1,236639;1;6;Even;Right;Right;1,22557
30;20;0,9606388;1;7;Odd;Left;Left;0,9490647
31;20;1,029666;1;8;Even;Right;Right;1,018342
32;20;0,759716;1;3;Odd;Left;Left;0,7486739
33;20;0,6705368;1;1;Odd;Left;Left;0,6589748
34;20;1,005581;1;4;Even;Right;Right;0,9933858
35;20;0,8151993;1;2;Even;Right;Right;0,803457
37;20;0,6488151;1;8;Even;Right;Right;0,6372975
38;20;1,440177;1;1;Odd;Left;Left;1,430111
39;20;0,7404646;1;9;Odd;Left;Left;0,7272943
40;20;0,5596216;1;7;Odd;Left;Left;0,5485337
41;20;0,5906853;1;3;Odd;Left;Left;0,5790485
42;20;0,6015339;1;6;Even;Right;Right;0,5900657
43;20;0,6917629;1;4;Even;Right;Right;0,6809403
44;20;0,6929612;1;2;Even;Right;Right;0,6818131
46;20;0,6917525;1;3;Odd;Left;Left;0,6806746
47;20;0,9108471;1;8;Even;Right;Right;0,8990531
48;20;0,7006735;1;1;Odd;Left;Left;0,6892408
49;20;0,8148582;1;4;Even;Right;Right;0,8038238
50;20;1,056065;1;2;Even;Right;Right;1,044865
51;20;0,6250554;1;6;Even;Right;Right;0,6145007
52;20;0,6370969;1;7;Odd;Left;Left;0,6259685
53;20;0,6035693;1;9;Odd;Left;Left;0,5922346
55;20;0,6723385;1;8;Even;Right;Right;0,661508
56;20;0,615776;1;9;Odd;Left;Right;0,6052454
57;20;1,195827;1;2;Even;Right;Right;1,184963
58;20;1,474566;1;6;Even;Right;Right;1,463168
59;20;0,6256114;1;4;Even;Right;Right;0,6145509
60;20;0,7306635;1;7;Odd;Left;Left;0,7198567
61;20;0,6590505;1;1;Odd;Left;Left;0,648179
62;20;0,6734546;1;3;Odd;Left;Left;0,661921
64;20;0,659247;1;7;Odd;Left;Left;0,6479221
65;20;0,8589816;1;9;Odd;Left;Left;0,8478238
66;20;0,7148846;1;2;Even;Right;Right;0,7027439
67;20;0,5836192;1;8;Even;Right;Right;0,5723758
68;20;0,5368302;1;4;Even;Right;Right;0,5259271
69;20;0,5720097;1;6;Even;Right;Right;0,5610105
70;20;0,6161662;1;1;Odd;Left;Left;0,6047324
71;20;0,5359431;1;3;Odd;Left;Left;0,5248892
73;20;0,6840615;1;4;Even;Right;Right;0,6729499
74;20;0,7149414;1;1;Odd;Left;Left;0,7031773
75;20;0,9488112;1;7;Odd;Left;Left;0,938316
76;20;1,015983;1;3;Odd;Left;Left;1,005347
77;20;0,7818387;1;9;Odd;Left;Left;0,7705968
78;20;0,6923865;1;6;Even;Right;Right;0,6813408
79;20;0,5590421;1;8;Even;Right;Right;0,5478145
80;20;0,7151139;1;2;Even;Right;Right;0,7030274
82;20;0,6528991;1;4;Even;Right;Right;0,6420556
83;20;0,6811174;1;3;Odd;Left;Left;0,6698385
84;20;2,724942;1;8;Even;Right;Right;2,713935
85;20;0,75981;1;7;Odd;Left;Left;0,7483188
86;20;1,083457;1;9;Odd;Left;Left;1,072278
87;20;0,5584419;1;1;Odd;Left;Left;0,548119
88;20;0,8026788;1;6;Even;Right;Right;0,7927759
89;20;1,384156;1;2;Even;Right;Right;1,373013
91;20;1,08283;1;3;Odd;Left;Left;1,0721
92;20;0,7795585;1;1;Odd;Left;Left;0,7690608
93;20;0,5599229;1;2;Even;Right;Left;0,5480106
94;20;0,7370678;1;8;Even;Right;Right;0,7260298
95;20;0,6816769;1;9;Odd;Left;Left;0,6702478
96;20;0,6724653;1;6;Even;Right;Right;0,6611683
97;20;0,6922804;1;7;Odd;Left;Left;0,6812565
98;20;0,735604;1;4;Even;Right;Right;0,7250092
100;20;0,6376488;1;3;Odd;Left;Left;0,6264312
101;20;0,8367724;1;7;Odd;Left;Left;0,8257681
102;20;0,5710129;1;6;Even;Right;Right;0,5576132
103;20;0,6366311;1;4;Even;Right;Right;0,6249281
104;20;0,6143579;1;9;Odd;Left;Left;0,6019891
105;20;0,6918582;1;2;Even;Right;Right;0,6812752
106;20;0,6477495;1;1;Odd;Left;Left;0,6374616
107;20;0,7588506;1;8;Even;Right;Right;0,7481332
109;20;1,453528;1;8;Even;Right;Right;1,442276
110;20;0,7016921;1;2;Even;Right;Right;0,6919517
111;20;0,5572563;1;4;Even;Right;Right;0,5470423
112;20;0,6582921;1;7;Odd;Left;Left;0,6472137
113;20;0,7177417;1;3;Odd;Left;Left;0,7068993
114;20;0,7702471;1;6;Even;Right;Right;0,7608219
115;20;0,6099823;1;1;Odd;Left;Left;0,5992007
116;20;1,016156;1;9;Odd;Left;Left;1,003307
118;20;0,7961771;1;6;Even;Right;Right;0,7848235
119;20;0,7323608;1;7;Odd;Left;Left;0,7197204
120;20;0,8711028;1;2;Even;Right;Right;0,8598571
121;20;1,094014;1;3;Odd;Left;Left;1,08248
122;20;0,6141185;1;1;Odd;Left;Left;0,6028733
123;20;0,9387962;1;4;Even;Right;Right;0,9275755
124;20;0,7224175;1;8;Even;Right;Right;0,7112961
125;20;0,860674;1;9;Odd;Left;Left;0,8493752
127;20;0,83584;1;4;Even;Right;Right;0,8239985
128;20;0,5803302;1;6;Even;Right;Right;0,5702916
129;20;0,5815213;1;8;Even;Right;Right;0,5694516
130;20;0,7272041;1;9;Odd;Left;Left;0,7176011
131;20;0,7595817;1;2;Even;Right;Right;0,7483759
132;20;0,670831;1;7;Odd;Left;Left;0,6592394
133;20;0,5587271;1;1;Odd;Left;Left;0,5475227
134;20;0,6133117;1;3;Odd;Left;Left;0,6028705

