Trial No;Subject ID;Reaction Time;Block No;Stimulus Number;Parity;Correct Response;Actual Response;Response Time
1;17;2,324601;1;1;Odd;Left;Left;0,4355049
2;17;1,286026;1;2;Even;Right;Right;0,502369
3;17;1,240764;1;9;Odd;Left;Left;0,3582922
4;17;1,084314;1;8;Even;Right;Right;0,3353099
5;17;1,261689;1;4;Even;Right;Right;0,358757
6;17;1,084282;1;6;Even;Right;Right;0,3491623
7;17;0,9270111;1;7;Odd;Left;Left;0,3230467
8;17;1,063207;1;3;Odd;Left;Left;0,4055254
10;17;1,102194;1;8;Even;Right;Right;0,3124356
11;17;0,9357138;1;7;Odd;Left;Left;0,3022748
12;17;1,071692;1;1;Odd;Left;Left;0,356957
13;17;1,474782;1;6;Even;Right;Right;0,3577963
14;17;1,216553;1;9;Odd;Left;Left;0,3788069
15;17;1,363333;1;4;Even;Right;Right;0,3802957
16;17;1,831543;1;3;Odd;Left;Left;0,4352705
17;17;2,345198;1;2;Even;Right;Right;0,5246131
19;17;1,77584;1;4;Even;Right;Right;0,4250036
20;17;2,458068;1;7;Odd;Left;Left;0,9048198
21;17;1,170119;1;6;Even;Right;Right;0,4344491
22;17;1,985992;1;2;Even;Right;Right;0,4889958
23;17;1,206174;1;9;Odd;Left;Left;0,3584653
24;17;1,273361;1;8;Even;Right;Left;0,4029229
25;17;1,775657;1;1;Odd;Left;Left;0,5580599
26;17;2,09166;1;3;Odd;Left;Left;0,5137134
28;17;2,356752;1;8;Even;Right;Right;0,8601675
29;17;1,194719;1;3;Odd;Left;Left;0,3800367
30;17;1,227782;1;2;Even;Right;Right;0,3354979
31;17;1,92111;1;6;Even;Right;Right;0,3466578
32;17;1,273425;1;1;Odd;Left;Left;0,3158087
33;17;2,982087;1;9;Odd;Left;Left;0,7259488
34;17;1,694211;1;4;Even;Right;Right;0,4201049
35;17;2,256534;1;7;Odd;Left;Left;0,6035544
37;17;2,055811;1;4;Even;Right;Right;0,3794789
38;17;2,202025;1;7;Odd;Left;Left;1,241782
39;17;1,083674;1;9;Odd;Left;Left;0,302438
40;17;1,168288;1;2;Even;Right;Right;0,2898472
41;17;1,54164;1;8;Even;Right;Right;0,639127
42;17;1,116002;1;1;Odd;Left;Left;0,3792391
43;17;1,324271;1;3;Odd;Left;Left;0,2802196
44;17;1,124252;1;6;Even;Right;Right;0,3433975
46;17;1,161844;1;7;Odd;Left;Left;0,3465672
47;17;1,233143;1;3;Odd;Left;Left;0,357493
48;17;1,196183;1;2;Even;Right;Right;0,3574421
49;17;3,574298;1;4;Even;Right;Right;0,3789608
50;17;1,116195;1;9;Odd;Left;Left;0,3253688
51;17;1,016316;1;1;Odd;Left;Left;0,3243157
52;17;1,076356;1;6;Even;Right;Right;0,3025877
53;17;0,935934;1;8;Even;Right;Right;0,3816326
55;17;1,059762;1;6;Even;Right;Right;0,3150377
56;17;1,083831;1;3;Odd;Left;Left;0,2839614
57;17;1,23276;1;8;Even;Right;Right;0,3010471
58;17;1,396943;1;1;Odd;Left;Left;0,3028377
59;17;1,17108;1;4;Even;Right;Right;0,3824699
60;17;1,307175;1;9;Odd;Left;Left;0,3674913
61;17;1,586648;1;2;Even;Right;Right;0,3015544
62;17;1,541507;1;7;Odd;Left;Left;0,3568438
64;17;1,0047;1;7;Odd;Left;Left;0,3010563
65;17;1,263111;1;1;Odd;Left;Left;0,280207
66;17;0,9827743;1;3;Odd;Left;Left;0,3016163
67;17;1,386128;1;4;Even;Right;Right;0,2790821
68;17;1,218138;1;6;Even;Right;Right;0,3940183
69;17;1,496351;1;9;Odd;Left;Left;0,3237958
70;17;3,149955;1;2;Even;Right;Right;1,084502
71;17;1,21771;1;8;Even;Right;Right;0,4343404
73;17;1,428922;1;1;Odd;Left;Left;0,3567226
74;17;1,485323;1;8;Even;Right;Right;0,3240747
75;17;1,419585;1;6;Even;Right;Right;0,5817776
76;17;1,057518;1;2;Even;Right;Right;0,3985993
77;17;1,630954;1;9;Odd;Left;Left;0,3349422
78;17;1,041827;1;7;Odd;Left;Left;0,3156725
79;17;1,262132;1;4;Even;Right;Right;0,4237907
80;17;1,239281;1;3;Odd;Left;Left;0,3162857
82;17;1,273654;1;2;Even;Right;Right;0,3788456
83;17;1,900228;1;9;Odd;Left;Left;0,5250024
84;17;1,150591;1;7;Odd;Left;Left;0,3355023
85;17;2,099585;1;6;Even;Right;Right;0,4583265
86;17;1,318445;1;3;Odd;Left;Left;0,425218
87;17;1,397658;1;8;Even;Right;Right;0,4597039
88;17;3,211226;1;4;Even;Right;Right;0,4580779
89;17;1,194779;1;1;Odd;Left;Left;0,3612601
91;17;1,552495;1;4;Even;Right;Right;0,390905
92;17;1,753465;1;1;Odd;Left;Left;0,335153
93;17;1,854338;1;2;Even;Right;Right;0,3357425
94;17;2,872795;1;3;Odd;Left;Left;1,018714
95;17;1,115932;1;8;Even;Right;Right;0,2999645
96;17;1,352091;1;9;Odd;Left;Left;0,3129442
97;17;2,056343;1;6;Even;Right;Right;0,2800751
98;17;1,396197;1;7;Odd;Left;Left;0,4358216
100;17;1,248548;1;2;Even;Right;Right;0,3902215
101;17;1,356992;1;7;Odd;Left;Left;0,3856403
102;17;1,284145;1;8;Even;Right;Right;0,4248363
103;17;1,419067;1;1;Odd;Left;Left;0,3916197
104;17;1,669075;1;9;Odd;Left;Left;0,3581883
105;17;1,329709;1;6;Even;Right;Right;0,4361076
106;17;1,250918;1;4;Even;Right;Right;0,4377092
107;17;1,429694;1;3;Odd;Left;Left;0,4369366
109;17;1,206335;1;7;Odd;Left;Left;0,4020672
