Trial No;Subject ID;Reaction Time;Block No;Stimulus Number;Parity;Correct Response;Actual Response;Response Time
1;07;1,217513;1;3;Odd;Left;Left;0,3011245
2;07;1,359707;1;1;Odd;Left;Left;0,916464
3;07;0,7618384;1;7;Odd;Left;Left;0,2014682
4;07;0,6613293;1;9;Odd;Left;Left;0,2111301
5;07;1,280689;1;4;Even;Right;Right;0,784196
6;07;0,5374427;1;6;Even;Right;Right;0,224699
7;07;0,5502586;1;8;Even;Right;Right;0,2474368
8;07;0,6807701;1;2;Even;Right;Right;0,1562873
10;07;0,8100632;1;1;Odd;Left;Left;0,2055115
11;07;0,5997882;1;2;Even;Right;Left;0,1972112
12;07;1,655938;1;8;Even;Right;Right;0,8265767
13;07;3,429568;1;6;Even;Right;Right;3,009365
14;07;0,8360615;1;9;Odd;Left;Left;0,2134495
15;07;0,7706607;1;4;Even;Right;Right;0,2328085
16;07;0,7741927;1;7;Odd;Left;Left;0,1751251
17;07;0,8033954;1;3;Odd;Left;Left;0,200841
19;07;1,205287;1;1;Odd;Left;Left;0,7041643
20;07;1,532657;1;4;Even;Right;Right;1,030195
21;07;0,6360452;1;2;Even;Right;Right;0,2208938
22;07;1,43007;1;7;Odd;Left;Left;0,9845744
23;07;1,116503;1;6;Even;Right;Right;0,2680453
24;07;0,9518056;1;9;Odd;Left;Left;0,9409536
25;07;0,7828197;1;3;Odd;Left;Left;0,3249649
26;07;0,7148367;1;8;Even;Right;Right;0,2024023
28;07;0,6368684;1;3;Odd;Left;Left;0,1793182
29;07;0,7012697;1;9;Odd;Left;Left;0,2004809
30;07;1,686786;1;6;Even;Right;Right;1,272934
31;07;0,6366343;1;4;Even;Right;Right;0,2012245
32;07;0,6587908;1;1;Odd;Left;Left;0,1990728
33;07;0,7037942;1;8;Even;Right;Right;0,2008836
34;07;0,6313354;1;2;Even;Right;Right;0,2158564
35;07;0,6368905;1;7;Odd;Left;Left;0,3478573
37;07;0,6019168;1;7;Odd;Left;Left;0,2225485
38;07;1,395448;1;6;Even;Right;Right;1,382553
39;07;1,563632;1;4;Even;Right;Right;1,128474
40;07;1,45345;1;9;Odd;Left;Left;1,052646
41;07;0,7601749;1;2;Even;Right;Right;0,2466795
42;07;1,192909;1;8;Even;Right;Left;0,6009212
43;07;1,173258;1;1;Odd;Left;Left;0,279299
44;07;0,6036553;1;3;Odd;Left;Left;0,2238451
46;07;0,7594762;1;8;Even;Right;Right;0,6598858
47;07;0,6589453;1;3;Odd;Left;Left;0,1567409
48;07;0,6583602;1;1;Odd;Left;Left;0,6471708
49;07;2,292531;1;4;Even;Right;Right;1,801179
50;07;1,964438;1;6;Even;Right;Right;1,539841
51;07;1,854242;1;9;Odd;Left;Left;1,351934
52;07;0,89338;1;7;Odd;Left;Left;0,2127767
53;07;1,799434;1;2;Even;Right;Right;1,620575
55;07;0,7813534;1;4;Even;Right;Right;0,2455961
56;07;0,6138676;1;6;Even;Right;Right;0,2128381
57;07;0,6572913;1;7;Odd;Left;Left;0,2012274
58;07;0,7318684;1;1;Odd;Left;Left;0,7214078
59;07;1,230902;1;8;Even;Right;Right;0,7595642
60;07;0,7593692;1;9;Odd;Left;Left;0,178938
61;07;0,6826426;1;2;Even;Right;Right;0,2469318
62;07;1,25131;1;3;Odd;Left;Left;0,8254741
64;07;0,7568882;1;6;Even;Right;Right;0,2348908
65;07;0,6462511;1;7;Odd;Left;Left;0,2128608
66;07;0,6929422;1;9;Odd;Left;Left;0,2014321
67;07;0,9038609;1;3;Odd;Left;Left;0,3006812
68;07;0,6135364;1;1;Odd;Left;Left;0,4122598
69;07;0,6815264;1;8;Even;Right;Right;0,22343
70;07;1,284562;1;4;Even;Right;Right;0,977455
71;07;0,577648;1;2;Even;Right;Right;0,2296048
73;07;0,6238578;1;4;Even;Right;Right;0,2431568
74;07;0,6788746;1;1;Odd;Left;Left;0,4008244
75;07;0,5351475;1;3;Odd;Left;Left;0,5243132
76;07;0,6589643;1;8;Even;Right;Right;0,2462182
77;07;0,6695578;1;7;Odd;Left;Left;0,513256
