Trial No;Subject ID;Reaction Time;Block No;Stimulus Number;Parity;Correct Response;Actual Response;Response Time
50;16;0,9135797;2;9;Odd;Right;Right;0,2910123
51;16;1,017154;2;7;Odd;Right;Right;0,3124956
52;16;1,215668;2;2;Even;Left;Left;0,2919199
53;16;0,794471;2;8;Even;Left;Left;0,7831994
55;16;0,8385298;2;2;Even;Left;Left;0,6140928
56;16;0,7281169;2;8;Even;Left;Left;0,7156273
57;16;1,553777;2;9;Odd;Right;Right;1,542571
58;16;0,7923217;2;7;Odd;Right;Right;0,2589774
59;16;1,261172;2;4;Even;Left;Left;1,250027
60;16;1,005429;2;3;Odd;Right;Right;0,5698296
61;16;0,6785179;2;1;Odd;Right;Right;0,2201419
62;16;0,7362612;2;6;Even;Left;Left;0,7240883
64;16;1,293539;2;7;Odd;Right;Right;0,6981762
65;16;0,7925968;2;1;Odd;Right;Right;0,2792133
66;16;1,763747;2;9;Odd;Right;Right;1,284529
67;16;0,9285611;2;3;Odd;Right;Right;0,2690026
68;16;0,8814771;2;6;Even;Left;Left;0,2615509
69;16;0,8741481;2;2;Even;Left;Left;0,3846242
70;16;0,7191587;2;4;Even;Left;Left;0,3021103
71;16;0,7598079;2;8;Even;Left;Left;0,6059068
73;16;1,449607;2;3;Odd;Right;Right;1,438058
74;16;1,263755;2;4;Even;Left;Left;0,883006
75;16;0,7433555;2;1;Odd;Right;Right;0,7322402
76;16;1,541396;2;2;Even;Left;Left;1,463205
77;16;2,054691;2;8;Even;Left;Left;1,160535
78;16;0,8790703;2;7;Odd;Right;Right;0,8679538
79;16;2,131002;2;9;Odd;Right;Left;1,929811
80;16;1,23033;2;6;Even;Left;Left;0,291236
82;16;1,036824;2;4;Even;Left;Left;0,235209
83;16;1,418527;2;8;Even;Left;Left;0,9386303
84;16;0,9114907;2;9;Odd;Right;Right;0,4544002
85;16;0,7716464;2;7;Odd;Right;Right;0,3016571
86;16;0,9819081;2;2;Even;Left;Left;0,2880017
87;16;0,7027705;2;1;Odd;Right;Right;0,2196937
88;16;1,451563;2;3;Odd;Right;Right;0,2569635
89;16;1,330045;2;6;Even;Left;Left;1,173875
91;16;1,050916;2;9;Odd;Right;Right;1,039924
92;16;1,297469;2;6;Even;Left;Left;0,2682792
93;16;0,8042267;2;8;Even;Left;Left;0,3012963
94;16;1,556124;2;1;Odd;Right;Right;0,9162039
95;16;0,7934021;2;7;Odd;Right;Right;0,2573537
96;16;0,8261212;2;4;Even;Left;Left;0,2197649
97;16;1,266669;2;3;Odd;Right;Right;0,7536967
98;16;1,662122;2;2;Even;Left;Left;1,652689
100;16;0,7800792;2;7;Odd;Right;Right;0,2453882
101;16;0,7593847;2;4;Even;Left;Left;0,7492321
102;16;1,38596;2;2;Even;Left;Left;0,3245431
103;16;0,9387537;2;8;Even;Left;Left;0,2558238
104;16;0,8255557;2;6;Even;Left;Left;0,2799551
105;16;1,103625;2;1;Odd;Right;Right;0,7020522
106;16;2,268665;2;9;Odd;Right;Right;1,554832
107;16;0,858838;2;3;Odd;Right;Right;0,3022525
109;16;1,284934;2;2;Even;Left;Left;1,169029
110;16;0,9046987;2;4;Even;Left;Left;0,8929641
111;16;0,9876044;2;9;Odd;Right;Right;0,976976
112;16;2,826215;2;8;Even;Left;Left;2,457422
113;16;0,8252233;2;7;Odd;Right;Right;0,2785491
114;16;0,7146944;2;1;Odd;Right;Right;0,7037156
115;16;0,954952;2;3;Odd;Right;Left;0,9435398
116;16;0,5955108;2;6;Even;Left;Left;0,5817757
118;16;0,8377856;2;8;Even;Left;Left;0,8265916
119;16;1,562973;2;7;Odd;Right;Right;1,016009
120;16;0,804908;2;2;Even;Left;Right;0,323848
121;16;14,87707;2;3;Odd;Right;Right;14,86512
122;16;0,9170207;2;9;Odd;Right;Right;0,2798885
123;16;1,041373;2;4;Even;Left;Left;0,2449758
124;16;0,8610839;2;6;Even;Left;Left;0,2780594
125;16;1,317228;2;1;Odd;Right;Right;0,8257841
127;16;0,7880788;2;7;Odd;Right;Right;0,2576541
128;16;0,8023688;2;8;Even;Left;Left;0,2790323
129;16;0,6684474;2;6;Even;Left;Left;0,2347419
130;16;0,7255688;2;2;Even;Left;Left;0,269464
131;16;0,7786829;2;4;Even;Left;Left;0,2646561
132;16;1,754518;2;1;Odd;Right;Right;1,296578
133;16;1,23813;2;9;Odd;Right;Right;0,8803766
134;16;9,393997;2;3;Odd;Right;Right;8,078766
Trial No;Subject ID;Reaction Time;Block No;Stimulus Number;Parity;Correct Response;Actual Response;Response Time
1;16;3,752663;1;3;Odd;Left;Right;1,385934
2;16;1,296211;1;6;Even;Right;Right;0,3021916
3;16;1,251493;1;7;Odd;Left;Left;0,3018984
4;16;1,352767;1;2;Even;Right;Right;0,3031402
5;16;1,641029;1;8;Even;Right;Right;0,7593206
6;16;0,9936062;1;1;Odd;Left;Left;0,3120793
7;16;1,287837;1;9;Odd;Left;Left;0,6369739
8;16;0,7931894;1;4;Even;Right;Right;0,2572107
10;16;0,9374669;1;9;Odd;Left;Left;0,300002
11;16;1,395782;1;8;Even;Right;Right;0,679626
12;16;0,9176662;1;6;Even;Right;Right;0,9080475
13;16;0,8613499;1;2;Even;Right;Right;0,8503851
14;16;0,8092035;1;4;Even;Right;Right;0,3139246
15;16;0,872979;1;1;Odd;Left;Left;0,8621463
16;16;1,698348;1;3;Odd;Left;Left;0,2584573
17;16;1,159012;1;7;Odd;Left;Left;0,6440367
19;16;0,7378069;1;6;Even;Right;Right;0,5572717
20;16;0,813185;1;1;Odd;Left;Left;0,8018388
21;16;2,646478;1;4;Even;Right;Right;2,635213
22;16;3,027661;1;8;Even;Right;Right;1,878233
23;16;1,071289;1;2;Even;Right;Right;1,05991
24;16;1,120499;1;9;Odd;Left;Left;0,2607023
25;16;0,8146886;1;7;Odd;Left;Left;0,2801948
26;16;0,8621969;1;3;Odd;Left;Left;0,3019757
28;16;2,794775;1;2;Even;Right;Right;2,200497
29;16;1,115188;1;1;Odd;Left;Left;0,4021525
30;16;0,9629198;1;3;Odd;Left;Left;0,3322386
31;16;0,9178732;1;8;Even;Right;Right;0,9065525
32;16;2,393446;1;4;Even;Right;Right;2,382396
33;16;1,777221;1;6;Even;Right;Right;1,75501
34;16;0,8481963;1;7;Odd;Left;Left;0,3040087
35;16;0,7023152;1;9;Odd;Left;Left;0,2455389
37;16;0,8290205;1;8;Even;Right;Right;0,8179527
38;16;1,529223;1;9;Odd;Left;Left;0,2353526
39;16;1,791194;1;6;Even;Right;Right;0,8751819
40;16;0,8517432;1;7;Odd;Left;Right;0,2377741
41;16;1,055093;1;2;Even;Right;Right;0,2577492
42;16;1,061394;1;4;Even;Right;Right;0,2563763
43;16;2,022751;1;1;Odd;Left;Left;1,453619
44;16;0,8103912;1;3;Odd;Left;Left;0,2451704
46;16;1,006143;1;6;Even;Right;Right;0,4696593
47;16;0,8594583;1;9;Odd;Left;Left;0,3007304
48;16;0,7912571;1;8;Even;Right;Right;0,2332885
49;16;0,8386181;1;2;Even;Right;Right;0,7829158
50;16;0,7752703;1;3;Odd;Left;Left;0,2802458
51;16;0,6523059;1;4;Even;Right;Right;0,6408002
52;16;0,8143513;1;7;Odd;Left;Left;0,8033152
53;16;0,7246073;1;1;Odd;Left;Right;0,525325
55;16;2,134897;1;9;Odd;Left;Left;1,402331
56;16;1,574992;1;1;Odd;Left;Left;0,8713156
57;16;1,460968;1;7;Odd;Left;Left;0,8248682
58;16;0,8134606;1;2;Even;Right;Right;0,2460498
59;16;1,46354;1;8;Even;Right;Right;0,7856943
60;16;1,095248;1;3;Odd;Left;Left;0,3794545
61;16;0,6840379;1;6;Even;Right;Right;0,2583514
62;16;0,9286614;1;4;Even;Right;Right;0,2457317
64;16;0,8714664;1;7;Odd;Left;Left;0,3016964
65;16;1,374238;1;2;Even;Right;Right;0,8169541
66;16;1,295296;1;6;Even;Right;Right;0,7828259
67;16;1,038213;1;3;Odd;Left;Left;0,2605968
68;16;2,613627;1;8;Even;Right;Right;2,602501
69;16;1,643478;1;4;Even;Right;Right;1,632036
70;16;0,9166149;1;9;Odd;Left;Left;0,3132121
71;16;1,137364;1;1;Odd;Left;Left;1,126031
73;16;1,863337;1;7;Odd;Left;Left;0,3233825
74;16;0,9723915;1;8;Even;Right;Right;0,9605143
75;16;0,9064568;1;9;Odd;Left;Left;0,8952064
76;16;1,049798;1;6;Even;Right;Right;0,3788034
77;16;3,418172;1;4;Even;Right;Right;2,737225
78;16;0,9718937;1;1;Odd;Left;Left;0,2463844
79;16;1,51915;1;2;Even;Right;Right;0,726368
80;16;0,8131071;1;3;Odd;Left;Left;0,8014389
82;16;0,8391654;1;7;Odd;Left;Left;0,8279175
83;16;1,787789;1;2;Even;Right;Right;0,3470086
84;16;1,518047;1;8;Even;Right;Right;1,509263
85;16;0,9379534;1;4;Even;Right;Right;0,3014843
86;16;1,730002;1;9;Odd;Left;Left;1,594302
87;16;0,9719224;1;3;Odd;Left;Left;0,3015944
88;16;0,872349;1;6;Even;Right;Right;0,3123189
89;16;0,973193;1;1;Odd;Left;Left;0,2809381
91;16;0,9192737;1;6;Even;Right;Right;0,2580403
92;16;1,518802;1;2;Even;Right;Right;1,095025
93;16;0,8946024;1;9;Odd;Left;Left;0,3011078
94;16;0,8266622;1;4;Even;Right;Right;0,2246975
95;16;1,3848;1;8;Even;Right;Right;0,8363668
96;16;1,340232;1;3;Odd;Left;Left;0,2678534
97;16;0,8369334;1;1;Odd;Left;Left;0,2558455
98;16;0,7353918;1;7;Odd;Left;Left;0,2792555
100;16;0,6692666;1;3;Odd;Left;Left;0,2793505
101;16;1,161543;1;4;Even;Right;Right;0,7013836
102;16;1,005005;1;8;Even;Right;Right;0,5017154
103;16;0,8921589;1;6;Even;Right;Right;0,255271
104;16;0,7387442;1;2;Even;Right;Right;0,2584392
105;16;0,8722957;1;7;Odd;Left;Left;0,2584614
106;16;0,7701918;1;9;Odd;Left;Left;0,2324585
107;16;5,561374;1;1;Odd;Left;Left;4,625723
109;16;0,9120263;1;4;Even;Right;Right;0,2306477
110;16;1,038041;1;3;Odd;Left;Left;0,6347906
111;16;1,440861;1;8;Even;Right;Right;0,2232174
112;16;0,8606897;1;1;Odd;Left;Left;0,4141534
113;16;2,078522;1;2;Even;Right;Right;1,53026
114;16;1,975976;1;6;Even;Right;Right;1,395105
115;16;0,7113677;1;9;Odd;Left;Left;0,2009743
116;16;0,8254659;1;7;Odd;Left;Left;0,2794816
118;16;0,7136127;1;7;Odd;Left;Left;0,4795928
119;16;1,062093;1;6;Even;Right;Right;0,5581341
120;16;0,8601402;1;9;Odd;Left;Left;0,3017027
121;16;0,8384691;1;1;Odd;Left;Right;0,3015783
122;16;0,714516;1;2;Even;Right;Right;0,3238085
123;16;1,843206;1;4;Even;Right;Right;1,787254
124;16;0,7245448;1;8;Even;Right;Right;0,713677
125;16;1,541405;1;3;Odd;Left;Left;0,2578086
127;16;0,6590018;1;3;Odd;Left;Left;0,2561465
128;16;1,407408;1;4;Even;Right;Right;1,027704
129;16;0,8583531;1;2;Even;Right;Right;0,33398
130;16;0,7820289;1;8;Even;Right;Right;0,2797967
131;16;0,8153194;1;1;Odd;Left;Left;0,2229432
132;16;0,8388106;1;6;Even;Right;Right;0,3803792
133;16;0,8166182;1;9;Odd;Left;Left;0,2782952
134;16;0,8711425;1;7;Odd;Left;Left;0,2327763
