Trial No;Subject ID;Reaction Time;Block No;Stimulus Number;Parity;Correct Response;Actual Response;Response Time
1;14;0,9002659;2;1;Odd;Right;Right;0,5564589
2;14;0,8124226;2;9;Odd;Right;Right;0,6009836
3;14;0,6583405;2;8;Even;Left;Left;0,3776177
4;14;0,8500103;2;3;Odd;Right;Right;0,5584466
5;14;0,7369626;2;7;Odd;Right;Right;0,3800777
6;14;0,7150586;2;4;Even;Left;Left;0,4134437
7;14;0,780464;2;6;Even;Left;Left;0,4797645
8;14;0,6811229;2;2;Even;Left;Right;0,4020459
10;14;0,9395627;2;2;Even;Left;Left;0,7250711
11;14;0,7259691;2;1;Odd;Right;Right;0,4416055
12;14;0,8614479;2;3;Odd;Right;Right;0,5160972
13;14;0,8153848;2;7;Odd;Right;Right;0,4584877
14;14;0,781262;2;6;Even;Left;Left;0,4017362
15;14;1,084294;2;8;Even;Left;Left;0,8046408
16;14;0,6577428;2;4;Even;Left;Left;0,4350439
17;14;0,6688115;2;9;Odd;Right;Right;0,5016099
19;14;0,8150015;2;9;Odd;Right;Right;0,5141163
20;14;0,7039394;2;6;Even;Left;Left;0,3239247
21;14;0,8147371;2;4;Even;Left;Left;0,4912787
22;14;0,6756321;2;1;Odd;Right;Right;0,3963594
23;14;0,8607649;2;2;Even;Left;Left;0,8476775
24;14;0,7588789;2;8;Even;Left;Left;0,468691
25;14;0,7149957;2;3;Odd;Right;Right;0,3798625
26;14;0,7306315;2;7;Odd;Right;Right;0,3760325
28;14;0,7036036;2;6;Even;Left;Left;0,3460445
29;14;0,7260976;2;2;Even;Left;Left;0,4765788
30;14;0,6344449;2;3;Odd;Right;Right;0,4334046
31;14;0,7736732;2;7;Odd;Right;Right;0,3936254
32;14;0,6591633;2;8;Even;Left;Left;0,3351443
33;14;0,8257189;2;9;Odd;Right;Right;0,5483516
34;14;0,7733342;2;4;Even;Left;Left;0,439786
35;14;0,7589831;2;1;Odd;Right;Right;0,6144202
37;14;0,7370483;2;3;Odd;Right;Right;0,4580171
38;14;0,7149491;2;6;Even;Left;Left;0,4021969
39;14;0,9608087;2;4;Even;Left;Left;0,7374493
40;14;0,6583334;2;2;Even;Left;Left;0,479752
41;14;0,6374093;2;8;Even;Left;Left;0,5260817
42;14;0,751585;2;9;Odd;Right;Right;0,494707
43;14;0,7831782;2;7;Odd;Right;Right;0,5039656
44;14;0,7930383;2;1;Odd;Right;Right;0,4916038
46;14;0,7707155;2;6;Even;Left;Left;0,3910625
47;14;0,7143592;2;4;Even;Left;Left;0,479942
48;14;0,5925394;2;3;Odd;Right;Right;0,380361
49;14;0,7378055;2;8;Even;Left;Left;0,4054307
50;14;0,7259536;2;1;Odd;Right;Right;0,424724
51;14;0,7041551;2;9;Odd;Right;Left;0,3802523
52;14;0,7148484;2;2;Even;Left;Left;0,4580148
53;14;0,8595135;2;7;Odd;Right;Right;0,6144869
55;14;0,871648;2;2;Even;Left;Left;0,4921937
56;14;0,6491072;2;7;Odd;Right;Right;0,4260182
57;14;0,936965;2;6;Even;Left;Left;0,680001
58;14;0,6358573;2;1;Odd;Right;Right;0,5460077
59;14;0,9043767;2;3;Odd;Right;Right;0,6599234
60;14;0,837437;2;4;Even;Left;Left;0,478553
61;14;0,8132855;2;9;Odd;Right;Right;0,5789779
62;14;0,7481917;2;8;Even;Left;Left;0,5695922
64;14;0,7930932;2;2;Even;Left;Left;0,5583446
65;14;0,7819297;2;9;Odd;Right;Right;0,4576088
66;14;0,7040768;2;4;Even;Left;Left;0,4445407
67;14;0,6923838;2;3;Odd;Right;Right;0,4793932
68;14;0,7146956;2;6;Even;Left;Left;0,4801395
69;14;0,7033144;2;1;Odd;Right;Right;0,4365251
70;14;0,5925654;2;8;Even;Left;Left;0,3792573
71;14;0,7149118;2;7;Odd;Right;Right;0,60344
73;14;0,6925644;2;4;Even;Left;Left;0,4910591
74;14;0,6918976;2;6;Even;Left;Left;0,5312632
75;14;0,6591913;2;2;Even;Left;Left;0,4672489
76;14;0,5923628;2;3;Odd;Right;Right;0,45824
77;14;0,781922;2;7;Odd;Right;Right;0,5359969
78;14;0,5691578;2;9;Odd;Right;Left;0,4350495
79;14;0,5917307;2;8;Even;Left;Left;0,5354327
80;14;0,9388257;2;1;Odd;Right;Right;0,8385265
82;14;0,7156424;2;2;Even;Left;Left;0,4817543
83;14;0,7588421;2;8;Even;Left;Left;0,5465145
84;14;0,7588853;2;7;Odd;Right;Right;0,6142611
85;14;1,059581;2;9;Odd;Right;Right;0,813373
86;14;0,8480474;2;6;Even;Left;Left;0,5249833
87;14;0,7335612;2;1;Odd;Right;Right;0,5129983
88;14;0,6928523;2;4;Even;Left;Left;0,4030274
89;14;0,7930113;2;3;Odd;Right;Right;0,5587221
91;14;1,720357;2;1;Odd;Right;Right;1,462543
92;14;0,8382531;2;7;Odd;Right;Right;0,5589038
93;14;0,7936868;2;9;Odd;Right;Right;0,5026254
94;14;0,6953558;2;2;Even;Left;Left;0,4037648
95;14;0,729946;2;6;Even;Left;Left;0,4585667
96;14;0,8374933;2;3;Odd;Right;Right;0,3349489
97;14;1,057969;2;4;Even;Left;Left;0,6593944
98;14;0,7812663;2;8;Even;Left;Left;0,6245112
100;14;0,7151219;2;6;Even;Left;Left;0,4361262
101;14;0,6415074;2;3;Odd;Right;Right;0,4301484
102;14;0,7019565;2;8;Even;Left;Left;0,401747
103;14;0,6706273;2;7;Odd;Right;Right;0,5020137
104;14;0,7817531;2;4;Even;Left;Left;0,4015001
105;14;0,7587421;2;9;Odd;Right;Right;0,5014492
106;14;0,7821001;2;2;Even;Left;Left;0,4577645
107;14;0,7041443;2;1;Odd;Right;Right;0,479459
109;14;0,7816864;2;7;Odd;Right;Right;0,5806504
110;14;0,7123998;2;6;Even;Left;Left;0,343195
111;14;0,7802915;2;2;Even;Left;Left;0,658732
112;14;0,6934795;2;8;Even;Left;Left;0,4364395
113;14;0,6902453;2;3;Odd;Right;Right;0,4514663
114;14;0,6815694;2;4;Even;Left;Left;0,4802389
115;14;0,5810537;2;1;Odd;Right;Right;0,4020948
116;14;0,753096;2;9;Odd;Right;Right;0,5768217
118;14;0,7375063;2;3;Odd;Right;Right;0,6039994
119;14;0,681799;2;1;Odd;Right;Right;0,4801292
120;14;0,6993564;2;8;Even;Left;Left;0,5204844
121;14;0,8046411;2;6;Even;Left;Left;0,648356
122;14;0,7603636;2;4;Even;Left;Left;0,5588389
123;14;0,6669836;2;9;Odd;Right;Right;0,4914423
124;14;0,7706631;2;7;Odd;Right;Right;0,5565944
125;14;0,7291471;2;2;Even;Left;Left;0,4246357
127;14;0,7605942;2;1;Odd;Right;Right;0,6828108
128;14;0,8281028;2;9;Odd;Right;Right;0,6264245
129;14;0,6928439;2;4;Even;Left;Left;0,5142004
130;14;0,7606194;2;2;Even;Left;Left;0,4799475
131;14;0,7818153;2;6;Even;Left;Left;0,6814436
132;14;0,7494513;2;8;Even;Left;Left;0,5590891
133;14;0,6928046;2;7;Odd;Right;Right;0,4340925
134;14;0,6364422;2;3;Odd;Right;Right;0,3910903

